Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC107394902,1.481159624,-0.900868021,1.200272857,-0.750552689,0.452921903,NA
LOC107394196,30.43664137,-2.475462279,0.644382446,-3.84160415,0.000122233,0.03590024
LOC107372320,26.90643983,0.058693685,0.538182447,0.109059085,0.913155627,0.999054741
LOC107379401,1.096293651,0.206357704,1.257185329,0.164142628,0.869618865,NA
LOC107380785,4.174945801,0.349122554,0.812758449,0.42955266,0.66752108,0.981697321
vps39,250.7751031,0.058246572,0.34852229,0.167124382,0.867272182,0.99821504
arf6,5435.545736,-0.346865017,0.343815687,-1.008869085,0.313037423,0.926139546
LOC107377238,1.14767427,0.460618459,1.231263099,0.374102383,0.708328146,NA
LOC107396494,7.028404591,-0.313697244,0.734212068,-0.427256998,0.66919215,0.981697321
LOC107376460,398.8090186,-0.508637069,1.086711662,-0.468051542,0.639747731,0.9792619
LOC107395077,1.234885352,0.829620456,1.206768099,0.687472976,0.491784725,NA
LOC107391089,10.81865106,1.792398897,0.961128218,1.864890515,0.062196752,0.660007666
LOC107397231,1.186078554,0.535306638,1.232653996,0.434271612,0.664091216,NA
LOC107394353,240.6647667,-0.001951193,0.276278801,-0.007062406,0.994365063,0.999497929
LOC107390404,50.67196818,-1.808008426,0.719741445,-2.51202489,0.012004062,0.385108643
LOC107388895,3280.563659,-0.145501395,0.265617656,-0.547785102,0.583839469,0.969219632
slc30a4,726.7256826,-0.624813157,0.20734751,-3.013362245,0.002583703,0.19578728
golm1,2737.267483,-0.304377537,0.195329313,-1.558278849,0.119167161,0.775543742
tdo2,8050.901473,0.160157114,0.427523884,0.374615594,0.707946374,0.981697321
zscan2,44.99078522,-0.001442831,0.589147512,-0.002449014,0.998045971,0.999497929
zbtb39,23.41638662,0.265071329,0.433769731,0.611087658,0.54114155,0.96381521
api5,1303.255895,-0.097536209,0.232926533,-0.418742374,0.675404424,0.981697321
LOC107384381,742.1294006,0.269113343,0.27386492,0.982649925,0.325779764,0.931005306
slc25a48,5766.618096,-0.045194762,0.659642549,-0.068514019,0.945376461,0.999054741
eaf1,186.1431728,-0.261296411,0.50954345,-0.512804965,0.608087756,0.973087028
fev,5.675823887,2.636300993,1.004214335,2.625237363,0.008658858,0.339940801
lrrc43,1.918862559,-1.26609193,1.062575617,-1.191531134,0.233445142,NA
LOC107383804,6.17563416,1.090718646,0.840163387,1.298222063,0.194211039,0.852519038
LOC107388926,24.87203151,0.665698044,0.467688489,1.423379149,0.154626274,0.817812061
LOC107384119,20.59166014,-1.18034297,0.55077216,-2.143069414,0.032107525,0.537611552
cacfd1,157.3808295,0.309715358,0.209508219,1.478296932,0.139328319,0.804813864
inpp5d,123.4910586,-1.755319964,0.81906433,-2.143079485,0.032106716,0.537611552
LOC107392807,48.58275093,-0.818573264,0.737972512,-1.109219179,0.267335641,0.898008287
LOC107376858,6.430847084,-1.229793969,0.915642592,-1.343093888,0.179241574,0.847236203
LOC107393578,50.2236878,0.461391896,0.506809827,0.910384667,0.362619681,0.943814437
abcf3,1332.663384,-0.206764164,0.444589067,-0.465068036,0.641882735,0.979338199
kxd1,286.5852767,-0.309818148,0.297314178,-1.042056417,0.297385523,0.914960054
LOC107374321,1.104403036,0.224953853,1.256945427,0.178968672,0.857962301,NA
LOC107376439,6.666034087,0.63409394,0.723751257,0.876121365,0.380964059,0.945543528
LOC107374400,69.23876919,0.531851866,0.447056562,1.189674666,0.234174286,0.880840478
LOC107389621,23.03694203,1.722915649,0.542645193,3.175031627,0.001498202,0.156333683
nfe2l1,486.3682193,0.037803538,0.419982592,0.090012155,0.928277556,0.999054741
dcx,5.240456428,0.517290249,0.745122236,0.694235421,0.487534583,0.962719221
bmp1,2123.846593,-0.360140044,0.339993499,-1.059255677,0.289483355,0.912699796
fgf21,13.0905202,-0.101167429,1.467004684,-0.068961899,0.945019947,0.999054741
LOC107390927,234.9217396,-0.260071645,0.272611017,-0.954002694,0.340082279,0.937313872
LOC107380735,8.149556528,1.806726683,1.038743893,1.739337959,0.081975334,0.705967278
LOC107382177,2.924734322,0.555663509,1.034751428,0.537001925,0.591266284,NA
dll3,176.3707334,0.483030002,0.413558723,1.167984073,0.24281319,0.884644232
guk1,278.5805912,-0.208560949,0.257130298,-0.811109973,0.417302519,0.952443862
LOC107378630,2.115278794,0.654175059,1.197223107,0.546410319,0.584783919,NA
wdr20,371.106615,0.16763715,0.302015942,0.555060599,0.578853212,0.968452343
pigb,485.0238772,-0.134109045,0.22075777,-0.607494112,0.543523049,0.965029609
LOC107385520,1.451239373,-0.106376096,1.261410006,-0.084331102,0.932793185,NA
LOC107388012,11.83611127,-0.194957446,0.968695014,-0.20125782,0.840496983,0.995674824
LOC107390717,2.592971917,1.876159346,1.086774197,1.726356175,0.084283355,NA
LOC107392587,1247.61442,-0.069742355,0.387809607,-0.179836583,0.857280862,0.997191835
LOC107384379,1.254923103,-0.130195002,1.154552771,-0.11276661,0.910215591,NA
LOC107396344,2.474420979,-1.6806534,1.099806992,-1.528134857,0.126479059,NA
LOC107380992,5.405999858,-0.689107885,1.20631173,-0.571251914,0.567828892,0.967672915
LOC107379230,1.457568237,0.4604517,1.240585495,0.371156766,0.710520773,NA
LOC107374111,1.448851521,1.414100045,1.155071539,1.224253215,0.22085672,NA
LOC107375001,2.703331776,-0.164805419,0.975140466,-0.169006851,0.865791253,NA
lsm7,459.5071467,-0.022837152,0.254479111,-0.089740772,0.928493215,0.999054741
hal,17157.31259,0.080674408,0.231585902,0.348356302,0.727572616,0.981697321
LOC107384013,1.346888499,0.217769985,1.173856557,0.185516692,0.852823789,NA
LOC107391404,1.960267922,0.380058263,1.084503333,0.350444532,0.726005111,NA
LOC107375493,2.123420238,1.520191793,1.202669597,1.264014486,0.206224828,NA
LOC107372510,15.31252637,0.260075967,0.70648202,0.368128218,0.712777631,0.981697321
LOC107373582,45.09329221,0.807290777,0.477646802,1.690141699,0.091000849,0.727463763
kcng4,17.84238397,-0.253859522,0.779856366,-0.325520869,0.744786891,0.98328949
LOC107372454,13.86045389,0.145702093,0.57083924,0.255241902,0.798536269,0.990692325
LOC107387931,941.0716763,0.117416306,0.243631841,0.481941547,0.629847471,0.977117703
ngb,1.215015234,-0.391038486,1.182304241,-0.330742691,0.740838853,NA
LOC107387867,44.26118287,-0.913098167,0.324010466,-2.818113191,0.004830678,0.25722996
ssx2ip,291.9069994,-0.286469647,0.336487458,-0.851353121,0.394573224,0.946380249
polr2b,2137.827118,-0.105301658,0.188405763,-0.5589089,0.576223895,0.968452343
LOC107392184,19.67398187,-0.539152292,0.654820861,-0.823358455,0.410304181,0.952443862
LOC107380447,138.1199935,0.731115443,0.31416067,2.327202328,0.019954499,0.469274773
LOC107373261,16.41875665,-0.646275417,0.496864908,-1.300706503,0.193358936,0.851751976
dhx9,322.1552616,0.48428326,0.313158027,1.546450091,0.121995905,0.778871765
LOC107395020,1.251509009,-0.105252101,1.298752695,-0.081040911,0.935409418,NA
gbx1,1.415869953,-1.437589943,1.133727981,-1.268020167,0.204790749,NA
srd5a3,185.7710563,-0.365520424,0.278985059,-1.310179209,0.190135217,0.851032788
LOC107374250,134.3714172,-1.513183108,0.727579142,-2.079750531,0.037548421,0.566310197
tlr5,234.3403382,-0.561678792,0.426102202,-1.318178572,0.187443877,0.850685401
acvr1,285.589087,0.099010605,0.27275702,0.362999291,0.716605414,0.981697321
myo9b,208.9352101,0.005593951,0.368779741,0.015168812,0.987897503,0.999497929
LOC107393738,201.7169595,0.071448696,0.352481738,0.202701837,0.839368087,0.995674824
LOC107391058,1.432290119,-0.116888756,1.184342927,-0.098695026,0.921380419,NA
LOC107397040,1.148211021,-0.105438852,1.292329826,-0.08158819,0.934974193,NA
LOC107377409,13.35904446,0.489313691,0.953097256,0.513393242,0.607676272,0.973087028
gigyf1,130.850495,0.532281649,0.395584873,1.345556124,0.17844571,0.847236203
LOC107396713,1.671055528,-0.458394628,1.081827765,-0.423722373,0.671768297,NA
LOC107378344,2.375696124,-1.08510585,1.009837315,-1.074535308,0.282582829,NA
aplp1,9.041655698,-0.583791418,0.758376995,-0.769790515,0.441424167,0.957684192
6-Sep,284.3339465,0.02021461,0.354031597,0.057098321,0.954466874,0.999497929
LOC107396427,16.80237233,-0.698608907,0.59427392,-1.175567164,0.239767883,0.882971312
LOC107389836,20.14677502,0.578301333,0.40914517,1.413438007,0.157526977,0.822997367
LOC107393820,155.7418844,0.218461789,0.30183194,0.723786188,0.46919701,0.959379817
LOC107385466,44.78201082,-0.236605635,0.388485168,-0.609046765,0.542493442,0.964583827
LOC107372317,207.685425,0.455821877,0.357576078,1.274754953,0.20239599,0.860488765
pik3ap1,233.1444984,0.494840301,0.567563686,0.871867445,0.383280695,0.945543528
kctd14,15.61322005,0.214325583,0.563578595,0.380294044,0.703727156,0.981697321
ubl4a,286.6844528,-0.04025772,0.270793414,-0.148665801,0.881817348,0.99821504
LOC107394513,49.35820649,-0.785404814,0.523019477,-1.501674122,0.13318129,0.796794523
LOC107384965,46.046896,-0.973142026,0.691935836,-1.40640501,0.159603893,0.827029876
LOC107386574,1.442621039,-0.052853617,1.154512292,-0.045780039,0.963485569,NA
LOC107384095,2.481394367,-0.424406661,1.031184114,-0.411572148,0.680653049,NA
suox,1223.783197,0.186883806,0.375320481,0.497931275,0.618532482,0.974131991
tex11,1.380516135,-0.554771333,1.131975199,-0.49009142,0.624069209,NA
stat1,2588.335811,0.021150298,0.524190825,0.040348471,0.967815311,0.999497929
LOC107391023,97.1614411,0.840770067,0.476893005,1.763016144,0.077897767,0.697854563
katnbl1,214.4295562,-0.24642593,0.288880937,-0.853036313,0.393639167,0.946380249
LOC107377906,205.5542266,-0.082640619,0.340322918,-0.242830014,0.808137083,0.991830071
LOC107385528,67.99453418,0.504980173,0.387183133,1.304241146,0.192151375,0.851032788
pick1,946.2268215,0.134169072,0.157147941,0.853775565,0.393229356,0.946380249
LOC107391063,379.8108471,-0.066484031,0.455362861,-0.146002314,0.883919562,0.99821504
LOC107384864,6.914343319,0.714174743,0.903186528,0.790727852,0.42910282,0.955165855
LOC107379228,1.509136435,-1.422064394,1.195141019,-1.189871631,0.23409685,NA
LOC107384812,1335.287833,0.079461184,0.283522619,0.280264002,0.779274967,0.986806733
spry2,6.872958401,-0.471514625,0.753480891,-0.625781796,0.531458073,0.963051255
pxk,267.0893889,-0.005146611,0.287034775,-0.01793027,0.985694481,0.999497929
ahcyl1,138.9910786,-0.671041248,0.393101881,-1.707041559,0.087814328,0.72191653
LOC107372582,371.4486277,0.383525193,0.354611064,1.081537582,0.279458052,0.909049486
LOC107373103,223.7116526,-0.035378465,0.24633839,-0.143617344,0.885802644,0.998327243
mrps12,539.5021557,0.023752035,0.301420301,0.078800382,0.9371914,0.999054741
ybey,159.9216629,0.596622724,0.306512268,1.946488886,0.051596042,0.626644528
LOC107387843,2224.637311,-0.039337218,0.241578838,-0.162833874,0.870649237,0.99821504
lrfn2,1.558719225,1.63809874,1.210432002,1.353317442,0.175954239,NA
LOC107379425,141.5574026,-0.45479846,0.28233812,-1.610829101,0.107216976,0.759920015
LOC107381042,1.951801729,-1.89893248,1.101708579,-1.723625028,0.084775557,NA
LOC107377867,1.388246991,-0.56559695,1.101194518,-0.513621291,0.607516791,NA
mgat4c,3.280162343,-0.37078207,1.005586022,-0.368722379,0.712334666,0.981697321
LOC107382578,1.274960853,-1.083364535,1.207326093,-0.897325537,0.369545234,NA
LOC107383333,356.0659233,0.03716302,0.24103412,0.154181572,0.877466571,0.99821504
ltbp2,31.23388929,0.782647428,0.741624975,1.055314282,0.291281611,0.912699796
LOC107373920,86.10612397,-0.387615135,0.416846497,-0.929874998,0.352435809,0.940136495
LOC107374639,1.311328902,-0.105112712,1.303606104,-0.080632265,0.935734406,NA
LOC107380925,63.97938654,-0.415131582,0.317523299,-1.307405106,0.191075164,0.851032788
LOC107387012,11.35568257,-0.984252691,0.502972087,-1.956873388,0.050362356,0.623173141
stip1,3908.503659,0.019960393,0.407051416,0.049036539,0.960890177,0.999497929
map2,18.32448048,-2.22118444,0.746996794,-2.973485909,0.002944379,0.20718148
LOC107391355,1.17295236,-0.702757118,1.23063256,-0.571053571,0.567963329,NA
sdr39u1,317.3870295,-0.199068844,0.286069614,-0.695875529,0.486506783,0.962719221
LOC107380598,1.312779758,-0.104920122,1.310413011,-0.080066453,0.936184403,NA
LOC107387407,7.698295429,0.941649661,0.569642654,1.653053287,0.098320019,0.739046451
LOC107382845,1881.969877,-0.217365229,0.464745323,-0.467708265,0.63999323,0.9792619
adarb2,2.618615679,-1.929535997,1.15833603,-1.665782594,0.095756724,NA
LOC107383724,5.079002113,0.798472966,0.806049076,0.990600932,0.321880482,0.930270416
LOC107396598,1.176546649,-0.105373544,1.294565414,-0.081396848,0.935126356,NA
csgr16h14orf159,118.5060598,-0.329719996,0.327669634,-1.006257406,0.314291764,0.926212657
LOC107375941,15.9381578,1.679934692,1.134718942,1.480485281,0.138743786,0.8039885
LOC107380030,70.22656679,-0.698086372,0.686485015,-1.01689965,0.30920117,0.922712074
LOC107386936,1782.043414,1.097038142,0.476297669,2.303261624,0.021264127,0.485109498
scai,56.47843057,-0.156205138,0.403850048,-0.386789946,0.698911721,0.981697321
LOC107372476,11.35263267,-0.313273243,0.516610651,-0.606401053,0.544248469,0.96547272
LOC107382707,1.176546649,-0.105373544,1.294565414,-0.081396848,0.935126356,NA
poc5,34.29322701,0.227541037,0.394645886,0.576570148,0.56422987,0.967672915
serac1,275.7919191,0.443794899,0.200447101,2.214025037,0.026827057,0.516222448
LOC107389320,324.9499382,-0.218205966,0.263472942,-0.828191179,0.407562238,0.951546301
prelid3a,2.355533938,-1.21496291,0.940863916,-1.291326928,0.196590337,NA
mid1ip1,148.9315509,-0.237618657,0.506423218,-0.469209642,0.638919794,0.9792619
rasl11a,21.81831793,0.594752676,0.501778906,1.18528832,0.23590347,0.880855398
plpp6,352.3770682,-0.26765815,0.360613561,-0.742229851,0.457948085,0.957684192
LOC107377840,789.1125732,0.835103465,0.27843984,2.999224055,0.002706682,0.200419023
rpl9,3487.130739,0.537115045,0.236753436,2.268668431,0.023288497,0.498132238
cfap126,17.13927828,0.096355688,0.591171203,0.162991173,0.870525385,0.99821504
mfsd2a,1758.848436,0.082372339,0.760728421,0.108280875,0.913772893,0.999054741
LOC107387541,2.709528883,0.894479035,0.952367622,0.939216132,0.347619788,NA
LOC107381667,1.201594783,-0.105156517,1.302075549,-0.080760688,0.935632273,NA
LOC107372892,96.51019284,0.62001519,0.367809048,1.685698578,0.091853871,0.731366339
LOC107375271,212.344182,-0.200942224,0.3199572,-0.628028451,0.529985302,0.963051255
LOC107391835,2.148669598,-0.460749833,1.098094706,-0.419590251,0.674784812,NA
ahcyl2,1122.638077,0.069000778,0.192234871,0.358939967,0.71964,0.981697321
LOC107384131,1025.690179,0.110051586,0.459577714,0.239462407,0.810747043,0.991884855
LOC107385497,169.6965996,-0.395238935,0.350209259,-1.128579343,0.259075329,0.891708296
gpatch2l,61.83675983,-0.270006933,0.508158207,-0.531344234,0.595180258,0.97174452
LOC107377196,131.6643178,0.319879108,0.316832549,1.009615675,0.312679457,0.926134118
espnl,16.69121955,0.557341654,0.518834394,1.074218788,0.282724633,0.910406762
unc80,4.095749545,-0.944215074,1.006461541,-0.938153159,0.348165706,0.939507815
cbln4,1.167522154,-0.692707735,1.230501008,-0.562947719,0.573470485,NA
LOC107372956,39.61215423,-0.101269973,0.76370512,-0.132603501,0.894506964,0.998838769
plppr4,1.139899192,0.442402159,1.231004138,0.359383161,0.71930847,NA
arid1b,6.339574547,0.93086452,0.766368866,1.214642923,0.22450231,0.876421941
LOC107383978,315.6225683,-0.275070857,0.484496134,-0.567746238,0.57020729,0.96790665
LOC107396056,1.288839793,0.924682151,1.182261253,0.782130133,0.434138099,NA
LOC107374031,10131.11239,-0.578352688,0.335810457,-1.722259317,0.085022554,0.712485787
znf276,56.99454288,-0.252314872,0.359129016,-0.702574453,0.482320988,0.96123409
LOC107385858,5.198159611,-1.586320051,1.032113043,-1.536963477,0.124302254,0.783505872
LOC107372742,2.5955646,1.683139998,0.913119298,1.843285979,0.065287267,NA
LOC107376988,10.35649562,-0.328122702,0.792531771,-0.414018358,0.678860663,0.981697321
LOC107383381,32.21564289,-0.586799367,0.863913663,-0.679233808,0.496989729,0.963051255
LOC107388125,24.14380532,-0.345396703,0.387169585,-0.892107016,0.372335574,0.94438728
LOC107389063,196.7547195,-0.01543192,0.293216722,-0.05262974,0.958026921,0.999497929
LOC107376758,43.07451296,-0.131662188,0.467723545,-0.281495747,0.77833019,0.986806733
irf7,717.0125199,0.273403726,0.50083248,0.545898554,0.585135673,0.969219632
LOC107381877,1081.22188,-0.187614186,0.367248349,-0.510864613,0.609445862,0.973087028
LOC107387429,1.225197602,0.17132741,1.182847469,0.144843198,0.884834675,NA
sfrp2,12.94249941,-0.911152823,1.09680603,-0.830732871,0.406124552,0.951546301
slc39a3,3.115562359,0.287904789,0.944497392,0.304823276,0.760500753,NA
LOC107392597,1.14767427,0.460618459,1.231263099,0.374102383,0.708328146,NA
irf2bp2,1618.696386,0.145905847,0.38231106,0.38164171,0.702727142,0.981697321
pak1,134.5742766,0.090951853,0.435172942,0.209001628,0.834446968,0.995674824
LOC107378342,346.4516924,-0.21564928,0.328238216,-0.656990165,0.51118724,0.963051255
LOC107387976,2.226660849,0.947417777,1.030405401,0.919461191,0.357854396,NA
kbtbd11,2.257204458,1.177547873,1.076594859,1.093770663,0.274055574,NA
metrnl,238.8413706,-0.134363479,0.510416624,-0.263242756,0.792363478,0.988365031
pex7,155.0448445,0.109054781,0.268149556,0.40669387,0.684232843,0.981697321
LOC107372444,190.368511,0.191590932,0.463698372,0.413180083,0.679474679,0.981697321
LOC107395556,17.44504799,-0.461572079,0.819750809,-0.56306389,0.573391379,0.968452343
nolc1,562.4951767,0.055677897,0.520056857,0.107061172,0.91474045,0.999054741
LOC107378679,30.66324948,0.666362852,0.758542249,0.878478229,0.379684247,0.945543528
LOC107380335,5666.219086,4.316653957,1.099438227,3.92623601,8.63E-05,0.029481813
nfkbia,1122.629586,0.079119974,0.643456188,0.122960934,0.902138033,0.999054741
slc28a3,6.579232925,1.138043585,0.974609964,1.167691309,0.242931304,0.884711004
LOC107395531,587.1161753,-1.656075511,0.742426355,-2.230625973,0.025705915,0.51215425
LOC107382589,9.9800654,-1.535844376,0.702624803,-2.185867008,0.028825337,0.524723003
LOC107373114,95.72240741,-0.03660777,0.385123566,-0.095054608,0.924271452,0.999054741
chmp6,1931.416036,-0.327224573,0.296311392,-1.10432667,0.269451458,0.89964123
LOC107379711,1.398101912,-0.914679773,1.184713101,-0.77206859,0.440073804,NA
lcn2,9108.822306,-0.220015414,0.419671369,-0.524256431,0.600100196,0.972284126
phtf2,158.3682028,-0.262732726,0.384792384,-0.682790867,0.494739001,0.963051255
LOC107388944,698.8476505,0.834336957,0.537367973,1.552636179,0.120510077,0.777572212
LOC107374045,11.22585523,-0.126172272,0.716352651,-0.176131507,0.860190629,0.997717753
lrrc8d,46.73445483,-0.574569403,0.456435156,-1.258819342,0.208095592,0.865170233
crispld2,51.83224642,-0.414230967,0.656368016,-0.6310956,0.527978018,0.963051255
wnt5a,189.241983,-0.776104997,0.420860524,-1.844090745,0.065169916,0.672907358
chgb,7.593300368,-0.833806641,0.904217135,-0.922130989,0.356460255,0.94021994
tstd2,296.7856242,0.011030529,0.249573097,0.04419759,0.964746903,0.999497929
scaper,64.37359843,0.848102259,0.362677827,2.338445294,0.01936416,0.462700608
ftcd,26677.85326,0.126001963,0.250653719,0.50269337,0.615179872,0.974131991
LOC107383903,45.20593412,-0.227466402,0.624683385,-0.364130706,0.715760409,0.981697321
set,62.76338025,-0.258009351,0.583649432,-0.442062199,0.658444197,0.98039757
LOC107380885,33.18442851,0.150888164,0.705511322,0.213870649,0.83064793,0.995550551
LOC107373426,329.6088341,-0.12793027,0.435097831,-0.294026449,0.768737693,0.984775088
ablim1,23.61758661,0.23501405,0.688446402,0.341368695,0.732826039,0.982105562
hpn,3282.728143,-0.301871949,0.319686354,-0.944275366,0.345028951,0.937776419
LOC107388879,21.40109887,-0.15635325,0.700178542,-0.22330483,0.823298268,0.994159742
LOC107377059,788.982714,0.27907165,0.262703121,1.062308088,0.288095844,0.912560825
kiaa1191,3428.395944,-0.269175237,0.22234228,-1.210634507,0.226035513,0.876421941
LOC107397312,108.6444605,0.998484013,1.654874372,0.603359403,0.546269623,0.966301758
abca3,91.35015108,0.383127718,0.630146897,0.607997467,0.543189154,0.964751985
LOC107373726,2.55575506,1.296545911,1.025113515,1.26478277,0.205949209,NA
ppfibp1,1136.967088,-0.03716297,0.237118815,-0.156727209,0.875459843,0.99821504
LOC107381591,1.139899192,0.442402159,1.231004138,0.359383161,0.71930847,NA
LOC107392099,564.4629146,-0.220343529,0.250809457,-0.878529588,0.379656388,0.945543528
LOC107384273,265.9882281,-0.085185604,0.258926765,-0.328994972,0.742159488,0.982840707
cab39l,639.5256389,-0.226150898,0.224055225,-1.00935338,0.312805188,0.926139546
LOC107392387,1539.562644,-0.387808512,0.175577154,-2.208764092,0.027191054,0.516222448
tax1bp1,2304.840091,-0.280839459,0.216998461,-1.294200232,0.195596267,0.854179377
bard1,32.53534041,-0.284066214,0.749718823,-0.378897002,0.704764351,0.981697321
tbc1d10c,13.36738509,-0.849632213,0.662641475,-1.282189908,0.199776035,0.858354606
LOC107378858,8000.842446,-0.156393946,0.184657631,-0.846940066,0.397028529,0.946887676
wdr25,29.52497359,0.110687516,0.548731999,0.201715074,0.840139478,0.995674824
LOC107383765,8.73262221,-1.575794711,1.042695568,-1.511270173,0.13071963,0.79348227
LOC107373766,398.1741019,0.155785015,0.211521625,0.73649687,0.461428372,0.957684192
fgf12,1.467680215,-0.364245987,1.098154248,-0.331689276,0.740123899,NA
LOC107380324,1.191259634,-0.105201568,1.3005064,-0.080892772,0.935527228,NA
LOC107379202,1873.565133,-0.051606112,0.287952272,-0.179217588,0.857766854,0.997502745
prx,89.56291034,0.18646842,0.313727031,0.594365168,0.5522679,0.967040972
ift57,36.44001723,-0.584285733,0.468880271,-1.246129917,0.212716703,0.871491063
LOC107379073,2.90149692,1.696465239,1.154627371,1.469275094,0.141758189,NA
LOC107391407,2.999396966,1.032030169,1.006367161,1.025500642,0.305127023,NA
LOC107392035,1.423565986,-0.102887442,1.149065356,-0.089540113,0.928652676,NA
med18,91.42458957,-0.231161782,0.258701324,-0.893546964,0.371564334,0.944061598
LOC107373140,1.864147994,0.468190601,1.04269948,0.449017775,0.653418834,NA
LOC107372816,2.428541497,0.494854577,0.998625148,0.495535866,0.620221911,NA
ascc3,575.0089135,0.217730039,0.314655097,0.691964124,0.488959859,0.962871639
csgr17h1orf21,276.2978911,-0.249525844,0.252506875,-0.988194255,0.323057521,0.930699588
hacl1,1446.686995,0.824275923,0.619449856,1.330658025,0.18330156,0.847978938
csgr19h11orf70,8.690936852,0.792633596,0.736604303,1.076064304,0.281898499,0.910406762
msantd1,6.201899104,0.145034442,0.835800333,0.173527619,0.86223672,0.99795455
gmnn,99.71563529,-0.367983884,0.612937178,-0.600361501,0.54826534,0.966786498
LOC107376101,98.90803959,-1.291182744,0.815701373,-1.582911084,0.113441732,0.76894067
LOC107391434,101.6380571,0.575849753,0.47459569,1.213348046,0.224996781,0.876421941
LOC107383927,5.979975829,-1.188028859,0.84356964,-1.408335249,0.159031823,0.825338867
LOC107375606,495.239932,-0.01896078,0.239756339,-0.079083539,0.936966177,0.999054741
LOC107381523,7.428865446,1.290096777,0.93541296,1.379173511,0.167841263,0.836504197
LOC107396289,1.111879713,-0.105306901,1.296858547,-0.081201532,0.935281681,NA
LOC107393170,66.19392772,-0.441218816,0.437788119,-1.007836433,0.313532992,0.926139546
LOC107380412,1.289376543,0.53392648,1.22241399,0.436780407,0.66227061,NA
LOC107372992,13.7445276,0.415989252,0.439849656,0.945753275,0.344274443,0.937419285
mif,1108.670629,-0.398934007,0.228008263,-1.749647147,0.080179219,0.701746254
LOC107390474,558.5736616,-0.291956584,0.366286724,-0.79707116,0.425409705,0.95464316
LOC107387190,9.063168533,1.521942906,0.833569973,1.825813015,0.067878432,0.678478219
LOC107373374,1.320574792,0.494903866,1.232133563,0.401664138,0.68793122,NA
nav1,29.80596316,1.604529797,0.49564058,3.237284966,0.001206728,0.135872336
mtif2,908.5619982,0.443564,0.308655154,1.437085997,0.150693559,0.815802884
LOC107389593,7.204151895,0.133661779,0.881560068,0.151619594,0.879486979,0.99821504
LOC107391611,156.6706792,-0.149676815,0.313845884,-0.476911832,0.633424906,0.978826866
LOC107391064,1.266654279,0.89067786,1.180308382,0.754614535,0.4504803,NA
ubl3,887.1523432,-0.253014779,0.254267028,-0.995075065,0.319699757,0.928577083
pdik1l,105.3921599,-0.003416882,0.363145442,-0.009409127,0.992492713,0.999497929
LOC107396681,429.6574026,-0.079851711,0.356012691,-0.224294562,0.822528107,0.993871782
LOC107395615,1.285529975,-1.101516266,1.208260958,-0.911654274,0.361950742,NA
gem,2.319359737,0.493887441,1.018998847,0.484679098,0.627903996,NA
LOC107380970,605.0709517,-0.129453845,0.250406199,-0.516975399,0.605173332,0.973087028
LOC107373301,1.24266043,0.847199506,1.17789369,0.71924955,0.471987175,NA
LOC107389502,21.44413608,-0.866086917,0.704499386,-1.229365041,0.218934971,0.876421941
LOC107379695,5.160831316,0.086670121,0.774373501,0.111922891,0.910884547,0.999054741
slitrk3,2.440365695,-2.27444691,1.0719945,-2.121696435,0.033863238,NA
LOC107374319,1.256901152,0.359474421,1.148079897,0.313109238,0.754197671,NA
LOC107381678,14.7315729,0.533891565,0.575430358,0.927812649,0.353504761,0.940136495
LOC107376860,225.6514381,0.280170773,0.350174977,0.800087932,0.423659852,0.954056705
slc39a8,4938.729835,0.796782908,0.26638255,2.991122756,0.002779537,0.201994902
LOC107384073,1.19905489,0.675269673,1.216448658,0.555115638,0.578815567,NA
arpc2,4008.574117,-0.177463353,0.274320471,-0.646919834,0.517683829,0.963051255
serinc1,2197.763615,-0.164126163,0.205327506,-0.799338411,0.424094212,0.954056705
LOC107393822,1.163893041,0.494886167,1.231761939,0.401770952,0.687852602,NA
chrna2,3.657008874,-0.477818013,0.927634656,-0.515092887,0.606488113,0.973087028
LOC107374456,1.306885723,-0.702767125,1.226943819,-0.572778569,0.566794631,NA
LOC107391322,8.984114139,0.751185644,0.781085023,0.961720711,0.336189916,0.933737117
LOC107395917,126.2630629,0.358123467,0.455049517,0.786998894,0.431282513,0.956715934
ebi3,20.98011934,-1.101489358,0.994420908,-1.107669146,0.268004729,0.898008287
dpagt1,3894.032027,-0.131362611,0.217782001,-0.603183966,0.546386313,0.966301758
LOC107379883,2.974172038,-0.277599792,0.939411614,-0.295503896,0.767608976,NA
slc15a4,141.7397068,0.402558983,0.493382395,0.815916796,0.414547725,0.952443862
LOC107376854,31.27935032,0.461203221,0.523108069,0.881659542,0.377960946,0.945542254
LOC107377294,1089.106215,0.916474834,0.500542298,1.830963813,0.067105945,0.677964491
LOC107390518,5.506673906,-1.84481772,0.902124816,-2.044969484,0.040857867,0.581521837
LOC107374452,1.270876125,0.897553963,1.187341951,0.755935526,0.449687853,NA
LOC107395599,40.91420303,-0.52264187,0.517707869,-1.009530471,0.312720296,0.926134118
lap3,568.5888595,0.395390742,0.293279692,1.348169523,0.177603865,0.847236203
LOC107382774,459.7650311,-0.140322324,0.189063965,-0.74219497,0.457969215,0.957684192
ubox5,105.9696053,-0.102323347,0.363702071,-0.281338367,0.778450885,0.986806733
coq10a,437.7546049,0.411683561,0.511584552,0.804722424,0.420979876,0.952752414
LOC107382555,358.7003678,-0.497844489,0.426990974,-1.165936798,0.24364,0.885949787
