Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ccna2,59.9335369,-1.343883903,0.750502257,-1.790646052,0.073350112,0.275936135
LOC107388329,1.350216014,0.309275567,1.234987544,0.250428086,0.802256312,NA
abhd4,6397.287789,1.072691284,0.253247568,4.235741706,2.28E-05,0.000617776
LOC107395678,1379.543115,0.333536121,0.431478018,0.773008374,0.439517425,0.730784179
LOC107397233,1.722491691,-1.611032209,1.150108812,-1.400765035,0.161284348,NA
txndc9,744.1943837,0.607944526,0.300934267,2.020190432,0.043363638,0.198467836
slc1a1,6.604082766,1.420372997,0.947960814,1.498345687,0.13404346,0.396543416
LOC107389861,3.115949113,-0.601209502,1.100150441,-0.546479354,0.584736476,0.820690697
endog,398.4739226,0.398464141,0.341532852,1.16669345,0.243334189,0.546531632
hoxc8,3.575113208,-0.843045803,0.946186105,-0.890993641,0.372932582,0.676350584
LOC107394892,147.7841646,-0.214038171,0.277402041,-0.771581097,0.440362574,0.731382547
sil1,2656.531368,-0.938921947,0.564128603,-1.664375717,0.09603737,0.324342997
tpd52,742.8070276,0.303485004,0.296537473,1.023428846,0.306105127,0.614859064
LOC107392842,4020.385519,0.047573206,0.327545763,0.145241404,0.884520277,0.958391331
chaf1b,104.9678614,-1.05430111,0.779299782,-1.352882593,0.176093141,0.462054176
LOC107393417,1.139899192,0.309600529,1.231004106,0.251502434,0.80142568,NA
LOC107388343,1.522621359,0.744343646,1.155163353,0.64436224,0.519340564,NA
LOC107384362,1.225733649,-0.271240621,1.20262546,-0.225540395,0.821558904,NA
luc7l,1322.090126,0.081834686,0.145501326,0.562432578,0.573821328,0.814848416
olfm3,1.299155771,-0.238123639,1.291909565,-0.184319124,0.853763112,NA
dcp1a,276.1907152,0.035574669,0.223927475,0.158866921,0.873773723,0.954621242
LOC107384017,18.56920939,0.706962633,0.536486095,1.317765063,0.187582307,0.478841594
nxn,323.0563906,0.468085364,0.259457503,1.804092615,0.071216789,0.270979957
ubac1,336.4524561,-0.20110236,0.29919562,-0.672143397,0.501492411,0.771363787
rtcb,2864.392885,-0.431824882,0.133764856,-3.228238684,0.00124555,0.015664549
LOC107390483,1.380254172,-0.573016608,1.229377671,-0.46610299,0.641141783,NA
rmnd1,108.5067594,0.117441739,0.367641317,0.319446518,0.749387941,0.904081992
LOC107383128,56.83011304,-1.025991617,0.567780219,-1.807022476,0.070758775,0.269950239
cfap36,18.57848619,0.298847737,0.529247576,0.564665291,0.572301447,0.813958979
LOC107388068,1.439813882,-0.238221927,1.315850388,-0.181040283,0.856335957,NA
trnaq-cug,2.872528143,-0.236176228,0.877902921,-0.269023172,0.787911851,0.920074444
epdr1,1400.525368,0.172135682,0.481118904,0.357781997,0.720506464,0.891141976
sumo2,158.6727679,-0.222443535,0.466411098,-0.476925906,0.633414884,0.84670445
LOC107385095,5.042193339,0.035348342,0.910801708,0.03881014,0.96904176,0.988240937
pdcd10,2016.025844,-0.370643585,0.156840188,-2.363192683,0.018118247,0.110517553
ipo4,876.3697194,-1.42153975,0.504960295,-2.815151538,0.004875424,0.043170785
nsa2,3347.309021,0.601947567,0.294310323,2.04528187,0.040827077,0.190660952
LOC107376852,10.64034464,-0.833779973,0.682932733,-1.220881549,0.222130871,0.521505585
trnap-ugg,1.175447255,-0.238134299,1.294375422,-0.183976221,0.854032109,NA
LOC107380881,43.3068401,-1.390758021,0.910199555,-1.527970448,0.126519875,0.382736637
ap1s3,1.957395273,0.598127803,1.116420618,0.535754888,0.592127964,NA
tcf20,68.45120409,1.076208048,0.346692575,3.104214298,0.001907851,0.021529974
aco2,2830.007252,-0.710336182,0.30021664,-2.366078651,0.017977625,0.109984324
elk3,284.3259282,0.170878213,0.248959699,0.686368974,0.492480464,0.76577206
LOC107396105,1228.860017,1.558486037,0.609837725,2.555574989,0.010601252,0.076289342
LOC107385729,2.404442005,1.05729208,1.185718668,0.89168882,0.372559748,NA
il34,8.337311774,-0.049501084,0.78670418,-0.062922106,0.949828532,0.981480409
pum1,73.45138131,-0.093387091,0.230213172,-0.405654855,0.684996218,0.874227806
msmo1,17993.13381,0.264823964,0.417384225,0.634484842,0.525764456,0.78765619
tulp1,5.557816207,-2.882809544,1.056322061,-2.729100953,0.006350726,0.052690726
eif6,1668.402085,-0.674457784,0.303430398,-2.222775929,0.026230913,0.141934392
znhit2,240.8332875,0.435167683,0.520159819,0.836603804,0.402815307,0.700910545
LOC107397131,1.178120967,-0.238136271,1.294834789,-0.183912475,0.854082118,NA
LOC107373637,1.186078554,0.402174647,1.232653964,0.326267273,0.744222147,NA
tp53bp2,304.4717279,0.401006852,0.314316433,1.27580619,0.202024039,0.498222124
gpx2,8.284348657,0.707264372,0.872871446,0.810273237,0.417783153,0.71295126
LOC107394177,167.1729633,0.862250194,0.371043605,2.323851381,0.020133461,0.119070127
rbm17,383.116783,-0.064109023,0.211367372,-0.303306148,0.761656561,0.910120987
smarcad1,214.8967252,-0.290247512,0.46693576,-0.621600523,0.534204577,0.791778547
LOC107383556,3.693943292,-0.15913935,0.930081423,-0.1711026,0.864143092,0.951720207
rspry1,373.7098799,-0.477303994,0.237506261,-2.009648047,0.044468452,0.201697787
LOC107378771,2114.962881,0.899319088,0.440753454,2.040413024,0.041309206,0.192212105
pabpn1l,377.9110384,0.04469819,0.349331066,0.127953665,0.898185641,0.964187444
fblim1,213.8370778,0.142098385,0.447770708,0.317346316,0.750980837,0.905282413
adam19,54.03126737,-1.680021872,0.810044886,-2.073986146,0.038080597,0.181846112
LOC107376386,515.6354551,0.93149549,0.37266132,2.499576533,0.012434184,0.085546808
LOC107386888,1697.741602,0.08967989,0.286329129,0.313205612,0.754124455,0.906818
LOC107374127,9.512109027,0.977213163,0.857708114,1.139330672,0.25456526,0.559981934
eci1,3353.296749,0.393498538,0.262930203,1.496589338,0.134500146,0.397247668
LOC107384787,640.9725247,-0.37510115,0.284564471,-1.318158758,0.187450508,0.478841594
LOC107372910,176.2236123,0.127003559,0.31335052,0.405308275,0.685250925,0.874423736
LOC107379858,98.29471705,0.158895067,0.282805869,0.561852085,0.574216802,0.814927696
LOC107393711,1.283265706,-0.238137907,1.295216908,-0.18385948,0.854123693,NA
LOC107391524,305.6186061,0.467606806,0.266590682,1.754025315,0.07942617,0.289735696
LOC107390584,1.676525583,0.817402682,1.130552019,0.723012005,0.469672509,NA
cars,816.9069062,-1.108558232,0.295012915,-3.757660012,0.00017151,0.003212713
phykpl,272.1389865,-0.070063469,0.224546965,-0.312021447,0.755024224,0.907267386
LOC107390952,4.04186314,1.197947075,1.037607852,1.154527765,0.248283862,0.552586695
LOC107377939,106.8210792,-0.297710298,0.474513143,-0.627401585,0.530396029,0.790071802
dvl1,222.4065535,0.569492294,0.351733767,1.619100434,0.105425655,0.343063445
LOC107381651,3.188494675,-3.077303099,1.140564123,-2.698053566,0.006974622,0.056600659
pus3,226.4011916,0.088923274,0.241775644,0.367792522,0.713027945,0.888044846
tp53i3,499.3076853,-0.948791916,0.414970087,-2.286410386,0.022230261,0.127168354
LOC107386151,3.38144347,-0.048412455,0.881849795,-0.054898753,0.956219125,0.983770894
LOC107390497,64.98932789,-1.094203731,0.437855499,-2.499006487,0.012454203,0.085579809
LOC107374497,8.717002228,-1.275589965,1.138782508,-1.120134842,0.262656305,0.568218247
LOC107374249,1.379154778,-0.573851005,1.256804003,-0.456595463,0.647961841,NA
LOC107395228,7.231274059,-0.461654186,0.778879183,-0.592716041,0.553371204,0.802198403
LOC107388231,79.26458428,-0.614886296,0.412260273,-1.491500238,0.135830209,0.399346322
nipa2,594.4044233,0.195373643,0.221581425,0.881723922,0.377926121,0.680685285
LOC107378667,21.29792502,1.188004018,0.554566734,2.142220126,0.032175773,0.163259925
LOC107378144,239.6447467,1.489075803,0.420884266,3.537969754,0.000403216,0.006547309
gnb5,4.762928697,0.17585149,0.727044862,0.241871581,0.808879672,0.928797078
alg2,1828.133439,-0.599809482,0.496623724,-1.207774522,0.227134004,0.527595259
kbtbd12,1.825543875,-0.096468411,1.090824175,-0.088436261,0.929529942,NA
oc90,1.838095959,0.929387783,1.059561077,0.877144134,0.380408355,NA
LOC107382245,20.20380455,0.063858667,0.713408296,0.089512089,0.928674947,0.974926264
LOC107394502,966.0680802,0.485869479,0.393621771,1.234356214,0.217070197,0.515981879
LOC107381403,16.51396556,-0.951211505,0.602799536,-1.577989777,0.114567958,0.360055869
rasa3,58.4531721,-0.114921302,0.477888768,-0.240477093,0.80996042,0.929571806
LOC107392767,2.644749476,-0.091964275,1.050065944,-0.087579524,0.930210877,NA
p3h2,941.5945319,0.983710082,0.353422405,2.783383471,0.005379518,0.046325046
LOC107384425,1.679078708,0.713747398,1.189998867,0.5997883,0.548647332,NA
gramd3,50.87337852,-0.713535633,0.429752302,-1.660341619,0.096845748,0.325551663
tmem41b,156.1818853,-0.89376955,0.545468111,-1.638536759,0.101309772,0.334204533
LOC107393140,5.196263359,1.279270361,1.026683016,1.246022717,0.212756055,0.511549229
LOC107386216,780.4558075,-0.351049276,0.302050337,-1.162221105,0.245145664,0.54850389
lss,1330.04475,0.356276953,0.627782936,0.567516147,0.570363559,0.812472859
LOC107396802,382.866055,0.392362784,0.329119366,1.192159513,0.233198705,0.535408197
LOC107385827,1.159936942,-0.238148655,1.297744257,-0.183509696,0.854398111,NA
LOC107381127,5.620881041,-0.585889718,0.99154289,-0.590886914,0.554596194,0.803207683
LOC107391362,1.167522154,-0.238155124,1.299280964,-0.183297632,0.854564492,NA
slc38a2,1256.396254,-4.006053893,1.319897402,-3.03512522,0.002404358,0.02568324
pkp3,72.66058363,0.850123048,0.446130558,1.905547675,0.056708916,0.235112805
LOC107377376,1.159936942,-0.238148655,1.297744257,-0.183509696,0.854398111,NA
pbx4,515.5903148,0.084461188,0.212689764,0.397109792,0.691286499,0.877816553
foxn4,2.452283909,-1.879553431,1.008105676,-1.864440876,0.062259817,NA
LOC107396729,2.727214694,-0.229701146,0.81435862,-0.282063872,0.777894534,NA
gas6,276.3330488,0.081332115,0.256122865,0.317551169,0.75082542,0.905155114
LOC107390762,1.401576455,-0.848515123,1.234637382,-0.687258571,0.491919801,NA
LOC107390508,69.02373967,0.492833042,0.48675836,1.012479872,0.311308666,0.619820124
pycrl,86.67949025,0.378345279,0.294591956,1.284302814,0.199036022,0.494617515
fbn1,151.4402715,0.68367915,0.35708644,1.914604067,0.055543016,0.231897197
LOC107391116,1.583377248,-0.223852038,1.171231561,-0.191125347,0.84842739,NA
zeb2,152.079277,0.642247537,0.36503002,1.759437584,0.078503213,0.287465413
tmem205,1360.126435,0.333431965,0.198223439,1.682101603,0.09254914,0.317618687
LOC107392507,3.286047353,-0.309964097,0.977971041,-0.31694609,0.751284509,0.905351271
LOC107389742,161.1870957,0.663049449,0.357720208,1.853542056,0.063804704,0.252412687
LOC107391345,396.2147063,-0.054395178,0.25260712,-0.215335092,0.829506072,0.937496132
LOC107381845,474.587864,-0.162611328,0.276203843,-0.588736662,0.55603794,0.803883623
LOC107395318,821.6148342,0.440377529,0.221102059,1.991738706,0.046399735,0.207044002
LOC107384435,1.447147,0.402399458,1.234869735,0.325863892,0.744527336,NA
LOC107376849,1.139899192,0.309600529,1.231004106,0.251502434,0.80142568,NA
LOC107373230,48.9559932,1.18313153,0.528139679,2.240186787,0.025078799,0.137585078
aacs,2148.367138,0.614115069,0.488118673,1.258126566,0.208345987,0.505696846
LOC107391928,145.4645695,-0.965401962,0.462979408,-2.085194169,0.037051679,0.178859991
LOC107378192,225.2617388,0.500462775,0.42892121,1.166794189,0.243293494,0.546531632
rgs9bp,1.191259634,-0.848314124,1.229940805,-0.689719473,0.490370617,NA
LOC107378549,1.409685015,-0.12858232,1.15306028,-0.111513962,0.911208795,NA
nudt21,718.4416286,-0.077571395,0.278788306,-0.278244796,0.78082445,0.9180523
LOC107378960,1.650187678,-0.349160149,1.108583857,-0.314960521,0.752791629,NA
csgr06h3orf52,228.0773596,-1.491528469,0.690076632,-2.161395417,0.030664808,0.157707206
LOC107392051,3.281666615,-0.634310922,0.878854889,-0.721747049,0.47045001,0.751538344
LOC107377481,40.78963682,0.182306162,0.353180755,0.516183736,0.605726088,0.832152184
mdfi,27.36292794,-0.166386612,0.577703508,-0.288013851,0.773336136,0.915606699
LOC107396209,513.3234588,-0.120165952,0.429949115,-0.279488776,0.77986975,0.917606885
zfyve9,82.750796,-0.248422633,0.324691735,-0.765103036,0.444210192,0.733821183
LOC107373772,5.311573578,0.976378237,1.051212762,0.928811248,0.352986914,0.658327368
LOC107382106,40.44828448,-0.214769994,0.312507374,-0.687247765,0.491926609,0.765603676
lrrc30,2.522188545,-1.62608238,1.147526133,-1.417032984,0.156473284,NA
mboat7,883.9686555,-0.648312334,0.331570819,-1.955275604,0.050550549,0.218431267
LOC107388458,255.4153466,0.122580269,0.358025714,0.342378393,0.732066147,0.896679007
bag5,6.39017368,-2.383588542,0.865467018,-2.754106733,0.005885257,0.049781371
LOC107372987,1.165221503,-0.238153204,1.298823643,-0.183360694,0.854515015,NA
cnot2,109.067528,0.225602626,0.290036462,0.777842291,0.436661993,0.728040077
LOC107396731,53.57447742,-0.619941572,0.562719441,-1.101688562,0.270597091,0.578033053
snrnp48,131.8601309,-0.022096807,0.304415191,-0.072587727,0.942134193,0.979323701
mtmr10,488.9194642,0.10118528,0.220007329,0.45991777,0.645575245,0.853222446
LOC107394548,675.2864097,0.208033262,0.276151882,0.753329148,0.451252147,0.738205773
ddit4,2650.914917,0.735583889,1.212544389,0.606644916,0.544086586,0.797005261
LOC107391991,1.167522154,-0.238155124,1.299280964,-0.183297632,0.854564492,NA
lasp1,2227.246345,-0.175550677,0.200962177,-0.873550836,0.38236291,0.68435345
LOC107379991,1.159936942,-0.238148655,1.297744257,-0.183509696,0.854398111,NA
LOC107382479,2.863330305,0.200511859,0.942885894,0.212657608,0.831594034,0.938396696
LOC107374087,2.475053629,1.23418373,1.02187667,1.207761921,0.227138853,NA
nox1,158.1920664,-0.096055131,0.76641433,-0.125330553,0.900261865,0.965458189
sgsm3,968.7127658,-0.612098424,0.243464115,-2.514121738,0.011932924,0.082914424
LOC107388172,1.312779758,-1.24507995,1.207016059,-1.03153553,0.302289755,NA
LOC107375748,1.271532809,0.310265912,1.222972278,0.253698238,0.799728695,NA
LOC107383990,1.31928649,0.401426664,1.225390904,0.3275907,0.743221155,NA
LOC107381069,1.83002886,0.85924902,1.207844983,0.711390147,0.476842503,NA
LOC107388893,1.747109978,0.325920444,1.269986464,0.256633006,0.797462093,NA
LOC107397356,22.66581473,1.497307454,0.647858909,2.311162869,0.02082386,0.121544987
LOC107380295,5.480813565,-3.002552002,1.067321224,-2.813166211,0.004905629,0.043243807
LOC107386701,215.9075839,-0.074607966,0.304730918,-0.244832283,0.806586296,0.92810597
LOC107393518,3.14975453,0.167327227,1.096298395,0.152629273,0.878690639,0.955864749
LOC107388792,10.80199326,-2.253994778,0.828302929,-2.721220339,0.006504139,0.053682715
fosl1,31.03159305,0.852017447,0.579418465,1.470469959,0.141434516,0.408715485
llph,935.3167176,-0.545526002,0.211738119,-2.576418482,0.009982974,0.073312659
fbxl2,4.771874457,-0.983888042,0.994599684,-0.989230198,0.322550527,0.630364641
LOC107381742,118.6372527,0.213861981,0.275525507,0.776196672,0.437632871,0.729217685
LOC107397322,19.37172727,-0.537222184,0.803473329,-0.668624787,0.503734857,0.772956216
LOC107381310,43.59270227,0.351779933,0.348558019,1.009243552,0.312857845,0.62152333
LOC107394914,1.255229853,-0.238180548,1.305434434,-0.182453092,0.855227164,NA
hgd,21374.2536,1.212888283,0.256561913,4.727468195,2.27E-06,8.64E-05
LOC107373154,190.7524458,0.188118549,0.323820482,0.580934684,0.561284475,0.807357419
celsr2,3.62589821,1.533563947,0.929097453,1.650595363,0.098821226,0.330070162
mlxip,444.8039006,-0.222804473,0.271257021,-0.82137772,0.41143115,0.70846323
mlycd,129.4033836,0.185456904,0.289726977,0.640109201,0.522101608,0.785390839
LOC107396420,53.43752862,-1.481197971,0.693968069,-2.134389228,0.032810933,0.165008205
fbxo34,312.1267115,-0.017932842,0.280550954,-0.06392009,0.949033856,0.981480409
LOC107390747,1.641079083,0.062284584,1.282682751,0.048558058,0.961271495,NA
LOC107388929,9.554965954,1.795297442,0.705540389,2.544570757,0.010941214,0.078145386
aldh1l2,121.037615,-2.739752086,0.332420836,-8.241818175,1.70E-16,3.42E-14
ddost,8390.176741,-1.106487295,0.223229595,-4.956723123,7.17E-07,3.23E-05
LOC107372500,1.163893041,0.361899802,1.231761907,0.293806619,0.768905677,NA
LOC107392907,1.165221503,-0.238153204,1.298823643,-0.183360694,0.854515015,NA
epb41l2,406.9639257,0.263735474,0.281522907,0.936817102,0.348852647,0.654954803
LOC107390608,2.229586515,-0.503310369,1.119415482,-0.44961891,0.65298525,NA
LOC107396258,22.11044153,0.140220822,0.56392655,0.24865086,0.803630863,0.927416822
mut,1841.387602,0.303236967,0.163318949,1.856716376,0.063351516,0.251331234
lct,5.329428615,1.929113641,1.15235691,1.67405916,0.094118973,0.320731759
LOC107372818,266.9354756,-0.518921955,0.370916033,-1.399028105,0.161804555,0.439136884
tmem163,1.910912111,-0.467377647,1.16491445,-0.401211992,0.688264053,NA
LOC107383430,1.178120967,-0.238136271,1.294834789,-0.183912475,0.854082118,NA
rab10,2659.292937,-0.110174398,0.190968747,-0.57692371,0.563990993,0.808705818
tmem25,1.296580943,-0.316068742,1.154715639,-0.27371998,0.784299822,NA
LOC107383595,6.31817422,-0.441753209,1.06582859,-0.41446928,0.67853046,0.870897326
LOC107394172,2.539422474,0.46909246,1.132916432,0.414057425,0.678832052,NA
ube4b,1388.112269,-0.331008666,0.231324013,-1.430930848,0.152450035,0.426222055
LOC107383196,1173.022468,1.05613036,0.488419593,2.162342327,0.030591799,0.157426867
LOC107393613,1207.404764,1.633718459,0.411607431,3.969117986,7.21E-05,0.001610281
LOC107397307,7.760585613,-3.069589548,1.055503577,-2.90817541,0.003635444,0.034876457
LOC107393999,61.25832464,0.43125802,0.367379906,1.173874817,0.240445171,0.543516352
LOC107392625,5.518000281,-1.35549665,0.931598263,-1.455022732,0.145662968,0.416005673
LOC107388327,1.271532809,0.310265912,1.222972278,0.253698238,0.799728695,NA
foxo1,418.6765042,1.003820918,1.006252259,0.997583766,0.318481236,0.626684434
noc4l,1227.779907,-0.230196007,0.214777007,-1.071790742,0.283814032,0.592270698
LOC107379481,45.37944729,-2.172331528,1.321431034,-1.643923498,0.100192006,0.332266608
LOC107374887,2.435715876,0.136452024,1.069418257,0.127594628,0.898469783,NA
trmt2a,784.2938268,-0.48153423,0.230477375,-2.089290669,0.036681566,0.177781822
sgta,1908.080462,-0.528354987,0.221237101,-2.38818437,0.016931845,0.105405584
LOC107377834,3.150783317,-0.556474922,1.043831242,-0.533108131,0.593958731,0.826041343
LOC107385350,186.8329868,-0.518478228,0.394358513,-1.314738266,0.188597881,0.480216298
susd1,119.8466973,-0.433764132,0.420993033,-1.030335654,0.302852468,0.610679097
LOC107372659,493.9331117,0.559093678,0.283828238,1.969831058,0.048857736,0.213914472
LOC107394323,613.6049739,-0.215704206,0.387473225,-0.55669448,0.577736189,0.816716157
LOC107381954,90.83538842,-0.274507342,0.514186042,-0.533867743,0.593433041,0.825879163
LOC107390634,17821.57282,-11.71027713,0.61226616,-19.12612177,1.53E-81,4.63E-78
LOC107396495,3.558062885,2.132262687,1.307107741,1.631283037,0.102830611,0.337627792
LOC107390211,164.3207738,-2.6272581,0.770121659,-3.411484495,0.000646102,0.009498114
LOC107381222,2.559079422,-0.131330061,1.035291251,-0.126853251,0.899056548,NA
pfkfb4,1098.914794,-0.405793103,0.364924895,-1.111990738,0.266142133,0.572388536
yif1b,620.4590384,-0.323214287,0.204683132,-1.579095859,0.114314071,0.359917983
tmem104,283.5000913,-0.240129163,0.303064755,-0.792336157,0.428164694,0.720838872
lrriq1,11.51225857,0.312768262,0.785446442,0.398204442,0.690479492,0.877502021
zfand3,4.818505636,-1.459778587,0.835149339,-1.747925215,0.080476978,0.291784272
hadh,1871.086904,0.487479245,0.239292507,2.037168869,0.041633122,0.193310409
myb,16.25787521,-1.795357614,0.788023168,-2.278305624,0.022708375,0.128820222
LOC107374397,4.921929143,-0.864611113,0.820683927,-1.053525096,0.292100399,0.599577976
ermap,376.8305592,0.238060965,0.381634761,0.623792665,0.532763758,0.791530936
LOC107379949,1.191259634,-0.848314124,1.229940805,-0.689719473,0.490370617,NA
proca1,6.89127946,0.866357893,0.988081993,0.876807693,0.3805911,0.682592073
mtmr6,267.8684922,-0.274861132,0.312162447,-0.880506718,0.378584867,0.680943085
LOC107388939,84.46452542,0.062301737,0.351213833,0.177389759,0.859202251,0.949862341
cbr1,3642.21336,0.759870471,0.185413621,4.098245136,4.16E-05,0.001019416
rgs12,158.4363338,-0.422044301,0.427776387,-0.986600273,0.323838636,0.631820898
LOC107379104,11.27943962,-0.305122184,0.582080053,-0.52419282,0.600144434,0.828807811
ccdc14,25.17851884,0.31693196,0.546302631,0.580139912,0.561820271,0.807572059
steap2,2.825736455,0.540760862,0.841659448,0.642493664,0.520552702,0.783632361
usp44,413.8968699,0.046058924,0.30354123,0.151738608,0.879393105,0.956371291
LOC107387659,2.793687978,-0.013917992,1.033777544,-0.013463237,0.989258216,0.996478286
LOC107395751,61349.30194,0.612040194,0.308831484,1.981793394,0.047502369,0.21042291
cir1,436.4317336,0.221212007,0.178348367,1.240336598,0.214850921,0.51366289
LOC107386381,307.2216336,0.857636083,0.261630687,3.278040868,0.001045303,0.01380316
LOC107373763,2982.459415,-0.850626995,0.216653281,-3.926213315,8.63E-05,0.001857767
LOC107380958,7.426032963,0.423758391,0.669222822,0.633209713,0.526596704,0.78765619
LOC107384074,7.935626198,-0.422720923,0.99163893,-0.426285123,0.669900097,0.866788275
dhrs1,3453.350655,0.667912066,0.39339168,1.697829668,0.089539915,0.311213825
LOC107395262,4.368085995,0.134233722,0.864383421,0.155294188,0.876589397,0.95521931
LOC107389756,5.474507213,-1.614463929,0.781278062,-2.066439605,0.03878699,0.184010339
LOC107385123,63.95331859,-0.178586651,0.395266746,-0.451812991,0.65140371,0.85668829
terf2,79.02600869,0.667366359,0.516687422,1.291624938,0.196487063,0.490553525
st6galnac3,9.587638407,1.203659707,0.811497072,1.483258226,0.138005817,0.403405033
LOC107387658,1135.376558,-0.367730212,0.450095491,-0.817004879,0.41392564,0.710201027
LOC107395986,23.89157804,-0.972587389,0.649605694,-1.497196527,0.134342129,0.396868963
LOC107387080,107.3733677,-0.146571751,0.450015433,-0.325703833,0.744648444,0.901949281
LOC107374029,1.296580943,-0.316068742,1.154715639,-0.27371998,0.784299822,NA
snap23,1193.844153,0.391164915,0.248271845,1.575550843,0.115129352,0.361045967
nlrc3,5.35709281,2.555553044,1.048971068,2.436247407,0.01484053,0.096201368
LOC107394333,216.4377082,-0.39951549,0.310476601,-1.286781317,0.198170521,0.493051946
pef1,2.042761068,-1.493634547,1.210870949,-1.233520837,0.217381507,NA
hoxa2,28.92960674,0.755654503,0.406053546,1.860972549,0.062748053,0.249974157
erbb3,76.12772186,1.159093132,0.59235458,1.956755584,0.050376211,0.218031929
LOC107389493,1.32360881,0.392194806,1.158328576,0.338586835,0.734921002,NA
acadvl,3862.303419,-0.281017239,0.226354766,-1.241490264,0.214424692,0.513307273
dpt,8.740450527,2.512794224,0.955487742,2.629855008,0.008542129,0.06562475
LOC107397145,807.5232709,-0.538977335,0.194241845,-2.774774581,0.005523998,0.04738954
LOC107388010,1.255229853,-0.238180548,1.305434434,-0.182453092,0.855227164,NA
LOC107383550,513.2759069,0.210121748,0.265907495,0.79020619,0.429407361,0.721436131
LOC107396877,3.161035554,1.567863843,0.951926475,1.647043006,0.099549206,0.331346395
LOC107387144,13.35096186,-0.31579686,0.461754379,-0.683906583,0.494034157,0.766860278
LOC107373186,1.733233192,0.361429529,1.205120242,0.299911591,0.764244593,NA
LOC107378656,20.96825249,0.718146874,0.618805622,1.160537088,0.245830203,0.549278749
LOC107393702,32.03563315,0.09839077,0.460869214,0.213489569,0.830945125,0.938138282
bms1,472.0806065,-0.630391404,0.433953625,-1.452669981,0.146315406,0.417027595
agl,2378.687073,0.693236014,0.361228413,1.919107103,0.054970781,0.230503838
dhrs7b,1242.739782,-0.554994196,0.168583383,-3.29210498,0.000994405,0.013334565
LOC107386297,2.000223413,0.862689519,1.145594756,0.753049466,0.45142019,NA
LOC107394420,1.718884443,-1.835698764,1.15242187,-1.592905178,0.111181464,NA
id2,65.12730934,0.880139775,0.338804498,2.597780665,0.009382841,0.070216727
LOC107386610,14.31353064,-0.258192612,0.757667743,-0.340772871,0.733274575,0.897151642
vamp1,5.494782894,0.236076136,0.919198115,0.256828351,0.797311283,0.924219841
LOC107384414,1186.136805,0.739987315,0.704759284,1.049985905,0.293724593,0.600982007
LOC107394947,403.2555539,0.272277239,0.274417613,0.992200305,0.321099824,0.629216777
spag7,315.079385,0.187446049,0.226469995,0.827686022,0.407848337,0.705358823
LOC107394275,24.14480602,0.030766328,0.541765459,0.056789016,0.954713263,0.982896481
tgfbi,1328.587384,0.903155174,0.324254353,2.785329373,0.005347337,0.046137601
LOC107382703,143.5809541,0.02042092,0.415072718,0.049198416,0.960761173,0.985682865
itpr3,68.24806698,0.020984767,0.363636193,0.057708137,0.953981112,0.982777114
LOC107380171,5.487720525,-0.168996562,0.891758548,-0.189509327,0.849693646,0.946073126
dctn4,636.0073383,0.307338948,0.137357866,2.237505266,0.025253336,0.138160239
LOC107372517,1.290131276,-0.238207474,1.312161454,-0.181538234,0.855945125,NA
LOC107383390,1.175447255,-0.238134299,1.294375422,-0.183976221,0.854032109,NA
rps10,1506.644453,-0.368570643,0.20838581,-1.768693571,0.076945026,0.283876369
LOC107397144,5424.164731,0.149173934,0.238722998,0.624882961,0.532047876,0.791170302
pla2g6,524.5616472,-1.049579339,0.361759857,-2.901315111,0.003716,0.035518001
f13a1,258.6194005,-0.819677672,0.352743001,-2.323724838,0.020140246,0.119070127
LOC107383748,100.6960516,-0.265504604,0.595952605,-0.445512952,0.655949102,0.858933718
gldc,4500.409388,0.777062432,0.505111583,1.538397571,0.123951436,0.377687269
arvcf,143.1710217,0.746059462,0.423507887,1.761618816,0.078133723,0.286690174
LOC107372380,1480.893039,0.328276467,0.747463266,0.439187425,0.660525736,0.860834358
med8,328.9449882,-0.326913948,0.240479341,-1.359426334,0.174011531,0.45941425
LOC107383474,102.4446099,0.097049543,0.441443769,0.219845764,0.825991277,0.936189884
LOC107374185,4.573860738,1.272027338,0.795154178,1.599724147,0.109659793,0.351352219
egfl7,212.3668798,0.280419595,0.305108416,0.919081811,0.358052782,0.662507032
arsg,183.774568,0.126473004,0.286899663,0.440826604,0.659338532,0.860274387
aox1,2113.060915,1.478136513,0.294785208,5.014283184,5.32E-07,2.50E-05
LOC107374106,1.17295236,-0.238159525,1.300332738,-0.183152756,0.854678163,NA
LOC107372472,3.761239015,-1.035678517,0.975234313,-1.06197916,0.288245146,0.596159336
LOC107380091,244.386408,0.898561701,0.515112502,1.744398936,0.08108955,0.293083687
LOC107392148,4.083089685,-0.674876058,1.030017206,-0.655208529,0.512333504,0.77770257
LOC107386665,1.523489993,0.787827128,1.224613464,0.643327181,0.520011823,NA
LOC107379620,29.79564532,-0.092956874,0.469048349,-0.19818186,0.842902779,0.942719633
LOC107387073,1.405838447,-0.238265191,1.327358917,-0.179503214,0.857542594,NA
LOC107379299,1.514176225,0.070108243,1.12877862,0.062109826,0.950475372,NA
leprotl1,100.241725,-0.2255133,0.35373361,-0.637522965,0.523784256,0.786502521
LOC107386992,123.0803982,-0.742684751,0.662034258,-1.121822235,0.26193803,0.567407488
