"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"hdc"	8.79099578562936	-0.134333534140068	0.871023685212192	-0.154224892411901	0.87743241568599	0.972915697971161
"LOC107388498"	1.63101545882594	-1.10446271624528	1.20857729666431	-0.913853602325325	0.36079377634274	NA
"slc25a16"	301.835257885537	0.514565189442592	0.238071324643098	2.16139087819164	0.0306651581373694	0.310319871270147
"LOC107390631"	1.17544725458288	-0.708043754270108	1.22837924017773	-0.57640485211038	0.564341565537768	NA
"ift43"	28.1633862795413	0.568428360310943	0.496808750588026	1.14415931611138	0.252557571949091	0.66821250227319
"znf839"	151.815617755765	-0.170466844400324	0.346780652357136	-0.491569651425555	0.623023602142869	0.892377545238818
"LOC107376001"	1.09656202617276	0.145201617443434	1.25668100911399	0.115543734957694	0.908014157099895	NA
"ptpn23"	230.885424677742	0.858627838739558	0.398221589565365	2.15615592232631	0.0310714920321945	0.310712625199545
"LOC107374154"	11.9008255697857	-1.08098234181039	0.562437849218942	-1.92195874319545	0.0546109492503394	0.386672213230127
"LOC107385261"	20.2798001901029	0.986002171541959	0.771171556327969	1.27857694367896	0.201046073427704	0.623108878709151
"cit"	10.194666908256	0.238887019851625	1.05454326287884	0.226531265487846	0.820788244828315	0.958227982199709
"rab13"	11.7889071091688	0.394291379731379	0.575633919386397	0.684968981938518	0.493363494469231	0.835190562099337
"LOC107390810"	4.40066076178498	-0.0258398421486232	0.997369878179799	-0.0259079833008201	0.97933073243196	NA
"usp12"	419.146915860906	0.0209096908991939	0.157965424983815	0.132368781974513	0.894692605743438	0.978185926601387
"agpat5"	758.457279662809	-0.351439283501479	0.304266783612282	-1.15503664031006	0.248075422359511	0.666204913214216
"LOC107384508"	13.6819121595833	0.474817619690296	0.664028394723888	0.715056198594838	0.474574318004638	0.824853302582418
"LOC107390383"	2.67475208853539	0.85943979855977	1.23734452010136	0.694584074683877	0.487315995316175	NA
"LOC107379978"	437.345994783957	-0.632504632910042	0.403309234343241	-1.56828700919787	0.116814166290665	0.523973100898543
"ap3b1"	435.600359409281	0.33121285557029	0.274161702913793	1.2080930781001	0.227011461936635	0.648502656308029
"LOC107390583"	1282.36559449613	-0.0540957586354783	0.46600743897604	-0.116083465865573	0.907586392545795	0.980582434518073
"LOC107377840"	789.112573165321	0.22607451132993	0.443352847188945	0.509920062007818	0.61010746619548	0.887497807273021
"LOC107388775"	234.062612156779	0.535803704341014	0.468393005410575	1.14391909817558	0.252657189899315	0.66821250227319
"lypla1"	535.243232270931	-0.305057871023083	0.210049079805475	-1.45231710277234	0.146413454144193	0.563065411645042
"LOC107376879"	1.43402080530933	-1.1049219775195	1.20209618225699	-0.91916270413983	0.358010475621812	NA
"nfrkb"	182.998205172287	0.304428042609648	0.297478026706859	1.02336312358841	0.306136188242958	0.714187335332883
"ccdc115"	334.074491235028	-0.0860015968311053	0.330063838740465	-0.260560493870793	0.794431458791157	0.950382308591839
"LOC107373832"	16.2486069624434	-0.466356185733657	0.64798344611162	-0.719703857455216	0.47170735070765	0.823473967795348
"LOC107391641"	15716.5775669395	-0.546407882572539	0.271597602823095	-2.01182881178978	0.0442379856680272	0.355331614955019
"nelfcd"	765.716376322599	0.156061032317399	0.260665251597353	0.598702862621922	0.549371047923592	0.862205638485681
"rad52"	17.1460989410419	-0.734449789406962	0.660889132706359	-1.11130559281459	0.266436832855717	0.678575419553799
"LOC107382285"	20864.8899837099	0.0914412584797005	0.220138339131976	0.415380886583686	0.677863096415218	0.911587431294122
"dmap1"	308.585786852206	0.0363997864948955	0.400178942381465	0.0909587752875762	0.927525347770455	0.986621730479786
"LOC107374174"	133.010096582802	1.02266509336396	0.506598836087517	2.01868820161933	0.0435196370475433	0.353538116954612
"LOC107397157"	1322.2950236488	0.292644485655759	0.261000228194316	1.12124225974961	0.262184755868414	0.675023009387865
"LOC107382894"	63.075736458182	0.197814249897618	0.637026531154849	0.310527490180049	0.75615985783301	0.938330575263656
"LOC107396341"	1.88459648466068	1.40049153404041	1.12379496020151	1.24621624374369	0.21268501711302	NA
"rnf141"	1017.74731202963	-0.212011793850512	0.193622021342025	-1.09497769097246	0.273526410227491	0.683993295175585
