bodyparts_coords,fishhead_x,fishhead_y,fishhead_likelihood,fishtail_x,fishtail_y,fishtail_likelihood,redlight_x,redlight_y,redlight_likelihood,fooddrop_x,fooddrop_y,fooddrop_likelihood,fishnum,recordingnum
0,67.71748352050781,297.01214599609375,1.0,644.151611328125,479.860595703125,0.0016300082206726074,646.4691772460938,464.60992431640625,0.013159692287445068,58.20830154418945,287.6141662597656,2.8192996978759766e-5,1,048
1,66.86752319335938,296.7921447753906,1.0,644.1854858398438,479.786376953125,0.0014186203479766846,645.7344970703125,480.837646484375,0.012226074934005737,641.5335083007812,463.59100341796875,1.6927719116210938e-5,1,048
2,66.79109191894531,301.7378234863281,0.9135986566543579,644.2600708007812,479.7554016113281,0.00139695405960083,646.5950927734375,464.3448486328125,0.012723147869110107,624.2457275390625,483.0700988769531,1.5288591384887695e-5,1,048
3,71.83234405517578,328.7286071777344,0.008449465036392212,644.1469116210938,479.7147216796875,0.0016502439975738525,645.7437133789062,480.5757751464844,0.013987928628921509,624.213623046875,483.12884521484375,1.9848346710205078e-5,1,048
4,73.37137603759766,340.1509704589844,1.0,644.170654296875,479.8086242675781,0.0015254020690917969,646.4915161132812,464.55731201171875,0.012727081775665283,55.85478973388672,339.5118408203125,8.001923561096191e-5,1,048
5,73.45237731933594,343.9642639160156,1.0,80.32482147216797,281.1659851074219,0.0016991198062896729,646.365478515625,464.5238952636719,0.01280587911605835,57.17014694213867,339.70538330078125,0.00020760297775268555,1,048
6,75.02263641357422,349.4117736816406,1.0,644.0664672851562,479.7860107421875,0.0019489526748657227,530.6300048828125,207.3639678955078,1.0,72.12319946289062,339.33984375,0.0005649924278259277,1,048
7,78.17253875732422,346.4107360839844,1.0,76.32164764404297,278.9244689941406,1.0,530.3118896484375,206.19053649902344,1.0,525.98681640625,206.2890625,0.00023293495178222656,1,048
8,78.32743835449219,346.78277587890625,1.0,77.37210845947266,280.15093994140625,0.9999998807907104,529.9443969726562,205.93496704101562,1.0,73.88336181640625,354.90179443359375,0.0003657042980194092,1,048
9,78.06544494628906,348.0720520019531,1.0,76.43216705322266,279.15460205078125,0.9999982118606567,530.17724609375,206.0798797607422,1.0,525.8795166015625,206.2729949951172,0.0002852976322174072,1,048
10,64.96882629394531,317.6104431152344,0.8268110752105713,643.9946899414062,480.09808349609375,0.002084493637084961,530.4863891601562,205.97047424316406,1.0,526.237060546875,205.81488037109375,0.0004131495952606201,1,048
11,111.20982360839844,326.70379638671875,0.01622861623764038,107.11766052246094,329.1673278808594,0.9996804594993591,530.5155029296875,205.90151977539062,1.0,528.736083984375,207.13394165039062,0.0002817809581756592,1,048
12,124.2483139038086,322.49591064453125,0.8097872734069824,123.98199462890625,322.6327819824219,0.09782761335372925,530.5634155273438,206.335205078125,1.0,527.6367797851562,206.61032104492188,0.00026047229766845703,1,048
13,138.83436584472656,322.5986022949219,0.9999970197677612,141.6192626953125,322.58734130859375,0.03199318051338196,530.7385864257812,206.4553680419922,1.0,526.4886474609375,206.7362060546875,0.00024506449699401855,1,048
14,161.41139221191406,317.2447509765625,0.9999991655349731,99.2906723022461,322.4888610839844,0.9999998807907104,530.330322265625,205.4386749267578,1.0,528.5471801757812,206.9110870361328,0.00027954578399658203,1,048
15,188.85191345214844,312.4305419921875,0.9999879598617554,123.66728210449219,319.3008728027344,0.9999905824661255,530.7102661132812,205.6616668701172,1.0,528.7474365234375,207.04100036621094,0.0003440380096435547,1,048
16,205.54107666015625,310.028564453125,1.0,130.23524475097656,311.5755920410156,1.0,530.748291015625,205.4672393798828,1.0,526.3793334960938,205.33316040039062,0.00026342272758483887,1,048
17,240.1717987060547,308.7123107910156,1.0,159.11947631835938,307.96868896484375,1.0,531.1563110351562,206.09725952148438,1.0,526.76025390625,206.46556091308594,0.00015777349472045898,1,048
18,275.6439514160156,309.8128356933594,0.9999988079071045,194.22715759277344,309.10113525390625,1.0,530.8624267578125,206.5358428955078,1.0,526.3267822265625,206.72393798828125,0.00019496679306030273,1,048
19,293.8704833984375,308.5945129394531,1.0,209.0672149658203,300.7779846191406,0.8798913955688477,530.6845703125,205.39395141601562,1.0,526.967529296875,202.7416229248047,0.00029662251472473145,1,048
20,324.7857971191406,311.35162353515625,1.0,237.6552734375,311.3254699707031,1.0,530.5484008789062,206.111572265625,1.0,526.0542602539062,206.3124237060547,0.00027191638946533203,1,048
21,349.1970520019531,313.7904357910156,0.9999995231628418,291.1754150390625,306.6794128417969,0.007853865623474121,530.98779296875,205.93287658691406,1.0,529.0635986328125,207.28619384765625,0.0003224015235900879,1,048
22,358.317626953125,313.971923828125,0.999995231628418,272.91998291015625,311.0220642089844,1.0,530.3242797851562,205.88583374023438,1.0,356.37042236328125,307.1739196777344,0.0003847181797027588,1,048
23,382.96124267578125,309.8190612792969,1.0,295.978515625,302.9614562988281,0.9998654127120972,530.7998046875,206.13873291015625,1.0,528.9749145507812,207.5775146484375,0.00026679039001464844,1,048
24,410.59283447265625,299.43341064453125,1.0,316.1163635253906,315.2400207519531,1.0,530.2277221679688,205.90940856933594,1.0,525.9733276367188,206.12889099121094,0.00026282668113708496,1,048
25,417.65545654296875,290.9787902832031,1.0,343.7696228027344,313.56927490234375,0.9997782111167908,530.5709228515625,205.94119262695312,1.0,341.742919921875,311.5241394042969,0.0002549886703491211,1,048
26,418.2676696777344,275.5256652832031,1.0,354.7674865722656,322.2286376953125,1.0,530.7395629882812,205.82875061035156,1.0,470.3516845703125,309.8021240234375,0.0003057420253753662,1,048
27,415.86651611328125,272.6124572753906,1.0,354.2162170410156,325.54888916015625,1.0,530.92578125,205.95082092285156,1.0,470.92510986328125,320.5663146972656,0.00040856003761291504,1,048
28,417.39801025390625,271.8620300292969,0.9541014432907104,351.07525634765625,326.2487487792969,0.9999974370002747,530.9236450195312,205.5941162109375,1.0,528.746826171875,206.86061096191406,0.00020760297775268555,1,048
29,471.678466796875,301.4900207519531,0.9979041218757629,350.01171875,310.67047119140625,1.0,531.6065063476562,206.72377014160156,1.0,470.3793640136719,293.4738464355469,0.0003592073917388916,1,048
30,419.57098388671875,271.9616394042969,0.9996676445007324,349.086181640625,310.81719970703125,1.0,531.4673461914062,206.27438354492188,1.0,529.4524536132812,207.8223419189453,0.0002390742301940918,1,048
31,471.61932373046875,295.4477844238281,0.9519507884979248,348.06640625,300.4477844238281,0.9831836223602295,531.658203125,206.6464080810547,1.0,345.33074951171875,297.4902648925781,0.000848233699798584,1,048
32,342.8284606933594,303.59942626953125,0.005861133337020874,350.7216796875,300.23040771484375,1.0,530.9479370117188,206.41151428222656,1.0,528.747802734375,207.6460723876953,0.0004273056983947754,1,048
33,471.49029541015625,277.5451354980469,1.0,351.63275146484375,283.3831481933594,0.999535858631134,530.61572265625,206.15484619140625,1.0,526.1597290039062,206.21875,0.00023788213729858398,1,048
34,473.1814270019531,274.11322021484375,0.27820631861686707,354.6482238769531,287.5968017578125,0.9999674558639526,531.136474609375,206.3256072998047,1.0,529.1781005859375,207.61517333984375,0.000367581844329834,1,048
35,474.3259582519531,275.2915954589844,1.0,343.9029541015625,267.08984375,0.9999983310699463,531.3112182617188,206.51922607421875,1.0,529.1229858398438,207.34681701660156,0.00043517351150512695,1,048
36,473.7528991699219,274.6420593261719,1.0,349.18255615234375,281.1824645996094,0.9999709129333496,530.80908203125,206.07301330566406,1.0,526.4737548828125,206.4051055908203,0.00035196542739868164,1,048
37,476.6897888183594,278.561279296875,1.0,356.44622802734375,273.794677734375,0.999854326248169,530.4873046875,206.28610229492188,1.0,528.4574584960938,207.23362731933594,0.0004133880138397217,1,048
38,358.6759948730469,279.7563781738281,0.0002988278865814209,353.8817138671875,284.3294982910156,1.0,530.8343505859375,206.67352294921875,1.0,353.7478942871094,285.1898498535156,0.0006302297115325928,1,048
39,357.4520263671875,279.3122253417969,0.0002644956111907959,353.7704162597656,283.4883117675781,1.0,530.8749389648438,206.01475524902344,1.0,354.0200500488281,284.4508972167969,0.0008840262889862061,1,048
40,344.71282958984375,281.7670593261719,0.0005284249782562256,351.6105041503906,288.76007080078125,1.0,530.4306030273438,205.89901733398438,1.0,351.83612060546875,289.99310302734375,0.0011602342128753662,1,048
41,531.8758544921875,211.87921142578125,0.00012022256851196289,358.4407653808594,287.63201904296875,1.0,530.7826538085938,206.69424438476562,1.0,528.7008056640625,207.53619384765625,0.0005604028701782227,1,048
42,532.0110473632812,211.1264190673828,9.110569953918457e-5,359.63238525390625,302.32196044921875,0.007785767316818237,530.8309326171875,205.93434143066406,1.0,528.9560546875,207.0652313232422,0.00033739209175109863,1,048
43,370.91424560546875,308.6239013671875,0.0001875758171081543,363.6452941894531,305.6157531738281,1.0,530.9061889648438,205.92796325683594,1.0,528.8185424804688,207.0939178466797,0.00037413835525512695,1,048
44,369.98260498046875,309.12994384765625,0.0001201629638671875,359.919921875,305.0410461425781,1.0,530.8746337890625,206.04885864257812,1.0,529.047607421875,207.1461181640625,0.0004470646381378174,1,048
