bodyparts_coords,fishhead_x,fishhead_y,fishhead_likelihood,fishtail_x,fishtail_y,fishtail_likelihood,redlight_x,redlight_y,redlight_likelihood,fooddrop_x,fooddrop_y,fooddrop_likelihood,fishnum,recordingnum
0,4.515692710876465,1.5241405963897705,8.016824722290039e-6,0.9028773307800293,223.7938690185547,1.2993812561035156e-5,642.2303466796875,7.85056734085083,4.678964614868164e-6,413.5932922363281,4.961970806121826,1.5497207641601562e-6,1,046
1,2.404162883758545,395.5427551269531,7.212162017822266e-6,102.23743438720703,262.28070068359375,0.00020423531532287598,641.6502685546875,7.0078582763671875,1.0877847671508789e-5,622.4225463867188,1.5809104442596436,1.3113021850585938e-6,1,046
2,104.73218536376953,261.7679443359375,9.751319885253906e-5,102.98219299316406,262.92864990234375,0.9986914992332458,106.0591812133789,262.6504211425781,3.11434268951416e-5,100.84954833984375,262.81060791015625,3.4332275390625e-5,1,046
3,2.1596016883850098,381.2889404296875,8.046627044677734e-6,97.58435821533203,245.2225341796875,0.00020945072174072266,648.8060913085938,92.14473724365234,1.767277717590332e-5,0.5024216175079346,379.5491638183594,2.384185791015625e-6,1,046
4,2.3841586112976074,378.6663513183594,5.990266799926758e-6,2.1726701259613037,222.15834045410156,1.189112663269043e-5,641.8297119140625,7.077157020568848,9.447336196899414e-6,623.013427734375,2.4252853393554688,1.519918441772461e-6,1,046
5,44.99463653564453,308.25,0.9916031956672668,108.08136749267578,256.7419738769531,1.0,530.3451538085938,205.8191375732422,1.0,526.1068115234375,205.8539276123047,0.00026109814643859863,1,046
6,44.112274169921875,307.5028991699219,0.9999943375587463,106.6075210571289,257.43310546875,1.0,529.6365966796875,205.68328857421875,1.0,525.6843872070312,205.85617065429688,0.0003313422203063965,1,046
7,43.96870040893555,306.763427734375,0.9999980926513672,107.85408782958984,259.41229248046875,1.0,530.1698608398438,206.19786071777344,1.0,525.8557739257812,206.17515563964844,0.0002739131450653076,1,046
8,44.68401336669922,307.0573425292969,0.9998738169670105,106.79338073730469,259.4085693359375,1.0,529.7412719726562,206.14833068847656,1.0,526.0907592773438,202.6424560546875,0.00022995471954345703,1,046
9,42.938560485839844,306.6712951660156,0.9999873638153076,108.9401626586914,259.3122863769531,1.0,529.87548828125,206.29258728027344,1.0,525.582275390625,206.36224365234375,0.0002741217613220215,1,046
10,43.21582794189453,307.6153259277344,0.999415397644043,110.89049530029297,258.0736999511719,1.0,530.8736572265625,206.20164489746094,1.0,111.33367919921875,257.2475891113281,0.0006945431232452393,1,046
11,43.92243576049805,306.9800720214844,0.999840497970581,109.20169830322266,259.0232238769531,1.0,529.9826049804688,205.9510955810547,1.0,111.73596954345703,259.8142395019531,0.0005653500556945801,1,046
12,44.276615142822266,307.08270263671875,0.9970942735671997,109.51242065429688,257.4377746582031,1.0,530.0126342773438,205.98211669921875,1.0,110.97071075439453,258.278076171875,0.00034099817276000977,1,046
13,43.85245132446289,302.7879943847656,0.9988855719566345,105.45672607421875,257.4248046875,1.0,529.7161865234375,205.55380249023438,1.0,525.4677734375,205.34706115722656,0.0002917945384979248,1,046
14,43.21472930908203,298.5625915527344,0.9999768137931824,103.0875244140625,257.5721740722656,1.0,530.0291137695312,205.40670776367188,1.0,525.9085083007812,205.6151123046875,0.0002696514129638672,1,046
15,41.21173858642578,298.2749938964844,0.9988034963607788,100.67683410644531,267.09283447265625,1.0,530.4027099609375,206.1504364013672,1.0,101.56588745117188,270.56512451171875,0.00024193525314331055,1,046
16,42.27090072631836,302.063720703125,0.9771217703819275,99.09431457519531,269.1809387207031,1.0,530.5570678710938,206.13912963867188,1.0,98.1529769897461,271.21734619140625,0.0006112456321716309,1,046
17,42.746761322021484,298.8095397949219,0.9999953508377075,91.03254699707031,275.3218994140625,1.0,530.3486938476562,205.31695556640625,1.0,526.0003051757812,205.4106903076172,0.0002677738666534424,1,046
18,40.868473052978516,296.5683288574219,0.9999963045120239,84.39852142333984,278.79296875,0.9986354112625122,530.8327026367188,205.77694702148438,1.0,526.250732421875,206.15708923339844,0.00017532706260681152,1,046
19,41.43474578857422,299.0994873046875,0.9999992251396179,90.41878509521484,278.3312683105469,0.014091968536376953,530.3233642578125,206.0630340576172,1.0,526.1932983398438,206.33932495117188,0.00029146671295166016,1,046
20,42.80047607421875,301.583984375,1.0,82.67257690429688,279.2284240722656,1.0,530.3482055664062,205.95941162109375,1.0,525.924560546875,206.23907470703125,0.00020191073417663574,1,046
21,42.47129821777344,305.1001892089844,0.9999369382858276,79.14727783203125,279.5044860839844,1.0,529.9322509765625,206.24691772460938,1.0,526.1392211914062,203.01626586914062,0.0002490580081939697,1,046
22,42.406341552734375,306.65399169921875,0.9999985098838806,77.87970733642578,279.2022705078125,0.999999463558197,530.5657958984375,205.6632080078125,1.0,526.1812744140625,206.0881805419922,0.00019857287406921387,1,046
23,39.51055145263672,308.8229064941406,0.9991002082824707,71.16078186035156,281.5834045410156,0.9998568892478943,530.3193359375,205.53231811523438,1.0,525.8396606445312,205.49122619628906,0.00022360682487487793,1,046
24,39.89973068237305,309.48919677734375,0.9987783432006836,72.40301513671875,283.4085998535156,0.9999980926513672,530.5863647460938,205.9434814453125,1.0,526.0921630859375,206.15081787109375,0.0002460777759552002,1,046
25,40.37405776977539,305.8411560058594,0.9999998807907104,76.44251251220703,283.1329650878906,1.0,529.7758178710938,206.3325653076172,1.0,526.9374389648438,206.44569396972656,0.0003611147403717041,1,046
26,41.209999084472656,306.019287109375,1.0,75.66974639892578,283.3486022949219,0.9999998211860657,530.3728637695312,205.9683380126953,1.0,526.2656860351562,206.06455993652344,0.00035375356674194336,1,046
27,42.61428451538086,306.1528625488281,1.0,75.28076171875,283.69976806640625,0.9999998807907104,530.2030639648438,205.839599609375,1.0,73.91117858886719,286.1243896484375,0.00021195411682128906,1,046
28,42.71944046020508,306.42169189453125,1.0,76.42969512939453,284.4890441894531,1.0,530.4603271484375,205.97779846191406,1.0,75.27863311767578,286.119384765625,0.0004493594169616699,1,046
29,43.57162094116211,307.6676940917969,1.0,76.21019744873047,282.0472106933594,1.0,530.6398315429688,205.97262573242188,1.0,75.04151153564453,286.0655822753906,0.0002613365650177002,1,046
30,43.01539993286133,305.0128173828125,1.0,77.0225601196289,281.19775390625,1.0,530.1857299804688,206.14352416992188,1.0,525.7009887695312,206.41943359375,0.00018724799156188965,1,046
31,41.8051872253418,306.546875,1.0,75.61381530761719,282.7928466796875,1.0,530.3771362304688,206.17356872558594,1.0,525.935302734375,206.19236755371094,0.0002416074275970459,1,046
32,40.56791687011719,306.6585388183594,1.0,74.48905181884766,286.42730712890625,0.9999998807907104,530.32470703125,206.13565063476562,1.0,73.83464050292969,287.412841796875,0.0003605186939239502,1,046
33,39.68849563598633,307.85205078125,1.0,73.80177307128906,285.69775390625,1.0,530.2037353515625,205.69540405273438,1.0,73.05376434326172,287.1899719238281,0.000761866569519043,1,046
34,39.578128814697266,308.8518981933594,1.0,75.5167465209961,285.2779541015625,1.0,530.5225219726562,206.60836791992188,1.0,74.30265045166016,286.7442321777344,0.0015609562397003174,1,046
35,38.63505172729492,309.5929260253906,1.0,74.41239929199219,285.5960998535156,0.9999999403953552,530.261474609375,206.0437774658203,1.0,73.55441284179688,286.7223205566406,0.0005821287631988525,1,046
36,38.663818359375,311.67388916015625,1.0,75.39065551757812,286.45166015625,0.9999999403953552,530.2978515625,206.18495178222656,1.0,526.06201171875,206.23782348632812,0.000298231840133667,1,046
37,36.990509033203125,314.7931823730469,0.9999971389770508,72.81812286376953,287.296142578125,1.0,530.7239379882812,205.9419403076172,1.0,63.46440124511719,292.56640625,0.00041663646697998047,1,046
38,35.259857177734375,313.5943908691406,1.0,74.74669647216797,286.2391662597656,1.0,530.7215576171875,205.79672241210938,1.0,73.4761734008789,286.931396484375,0.0006649792194366455,1,046
39,35.979949951171875,314.9923400878906,1.0,75.78340911865234,286.5047607421875,1.0,530.5626220703125,205.80450439453125,1.0,74.31774139404297,287.50225830078125,0.0006621181964874268,1,046
40,36.768165588378906,315.13189697265625,1.0,76.2692642211914,286.86212158203125,1.0,530.810791015625,206.32766723632812,1.0,75.25373840332031,287.40203857421875,0.000805974006652832,1,046
41,36.19804763793945,315.7122802734375,1.0,77.05998992919922,287.5633239746094,1.0,530.3370971679688,206.1940460205078,1.0,76.73429870605469,287.6837463378906,0.0005300939083099365,1,046
42,35.75120544433594,315.90618896484375,1.0,76.5886459350586,289.03094482421875,1.0,530.2650756835938,205.94094848632812,1.0,525.9591674804688,206.23519897460938,0.0002504289150238037,1,046
43,36.346527099609375,317.75848388671875,0.9999997615814209,77.8529052734375,289.2308044433594,1.0,530.6185913085938,206.0548553466797,1.0,526.3675537109375,206.29185485839844,0.00018143653869628906,1,046
44,38.581024169921875,319.65899658203125,0.9999998807907104,77.08944702148438,288.75738525390625,1.0,530.249267578125,206.1018829345703,1.0,75.83983612060547,289.17742919921875,0.000254213809967041,1,046
45,36.92771911621094,318.46942138671875,1.0,77.45545959472656,288.7171630859375,1.0,530.5055541992188,206.1207733154297,1.0,76.78185272216797,289.0780944824219,0.0004813969135284424,1,046
46,35.89054870605469,318.2098083496094,1.0,77.51586151123047,290.48419189453125,1.0,530.4248657226562,206.35147094726562,1.0,525.963134765625,206.5245819091797,0.00020512938499450684,1,046
47,37.07770919799805,317.71368408203125,1.0,78.09230041503906,292.1012268066406,1.0,530.2031860351562,205.9453887939453,1.0,525.9004516601562,206.16514587402344,0.0002485811710357666,1,046
48,69.0386734008789,299.09918212890625,0.001839667558670044,78.90499114990234,290.17333984375,1.0,530.845947265625,206.13739013671875,1.0,526.3609619140625,206.18106079101562,0.00026860833168029785,1,046
49,33.9409065246582,304.51123046875,0.9999575018882751,80.28592681884766,300.3265686035156,0.9999389052391052,530.420654296875,206.18603515625,1.0,3.555206537246704,302.1481018066406,0.0004915297031402588,1,046
50,33.275936126708984,301.2148742675781,1.0,85.47928619384766,304.31414794921875,1.0,530.3317260742188,206.1488494873047,1.0,4.104197978973389,301.4454650878906,0.0004603564739227295,1,046
51,32.6451301574707,300.68634033203125,1.0,84.99637603759766,304.05169677734375,0.9999990463256836,530.8236083984375,206.67660522460938,1.0,4.783649921417236,300.578857421875,0.0003814995288848877,1,046
52,32.25382995605469,300.4812316894531,1.0,87.16243743896484,301.3899841308594,1.0,530.4442138671875,205.73690795898438,1.0,5.65031623840332,300.0405578613281,0.0006361007690429688,1,046
53,30.64114761352539,301.044921875,1.0,86.90953063964844,302.1269226074219,1.0,530.1799926757812,206.39541625976562,1.0,5.696253776550293,300.2600402832031,0.0006999671459197998,1,046
54,31.10224151611328,301.2598876953125,1.0,89.52053833007812,300.4122314453125,1.0,530.5020751953125,206.31173706054688,1.0,5.7904791831970215,299.96392822265625,0.0006060004234313965,1,046
55,30.469511032104492,301.34619140625,1.0,91.08300018310547,299.6550598144531,0.9999997615814209,530.3722534179688,205.843017578125,1.0,5.744599342346191,300.58203125,0.0006476938724517822,1,046
56,29.985837936401367,301.4849548339844,1.0,92.892578125,299.767333984375,1.0,530.4074096679688,206.74505615234375,1.0,5.931038856506348,300.5884094238281,0.0008495151996612549,1,046
57,29.76927375793457,301.9842529296875,1.0,95.38941955566406,300.2686462402344,1.0,530.1229248046875,206.42059326171875,1.0,5.734393119812012,299.9416198730469,0.0006673336029052734,1,046
58,28.961198806762695,301.821044921875,1.0,91.46339416503906,305.1405029296875,1.0,530.4370727539062,206.07119750976562,1.0,6.006954193115234,300.6146240234375,0.0006176531314849854,1,046
59,29.29570198059082,300.6777038574219,1.0,91.3154067993164,309.11639404296875,0.9999916553497314,530.337890625,205.87252807617188,1.0,6.2486162185668945,299.47259521484375,0.0007252395153045654,1,046
60,28.997512817382812,299.1692199707031,1.0,88.5623550415039,309.1396789550781,1.0,529.9703979492188,206.07052612304688,1.0,6.465496063232422,299.20587158203125,0.0008466839790344238,1,046
61,29.85849952697754,296.11126708984375,1.0,84.69034576416016,307.6616516113281,1.0,530.2561645507812,206.38864135742188,1.0,6.317281723022461,298.7447204589844,0.0009071826934814453,1,046
62,29.107643127441406,295.7572937011719,1.0,81.9908447265625,314.9859924316406,1.0,530.0656127929688,205.79046630859375,1.0,6.201025009155273,298.69708251953125,0.001104205846786499,1,046
63,28.393043518066406,296.6711120605469,1.0,80.54923248291016,316.4530029296875,0.9999998807907104,530.4652709960938,206.37384033203125,1.0,5.986263751983643,298.0952453613281,0.0005592107772827148,1,046
64,28.128385543823242,295.8594665527344,1.0,78.67599487304688,313.2218933105469,0.9999997615814209,529.579345703125,206.20054626464844,1.0,6.030713081359863,298.7926940917969,0.0008411407470703125,1,046
65,27.75804901123047,295.5420837402344,1.0,80.21912384033203,312.8232421875,1.0,530.014404296875,205.8641815185547,1.0,5.626450538635254,299.2959899902344,0.001186072826385498,1,046
66,28.205230712890625,295.5052795410156,1.0,82.18611907958984,312.20782470703125,0.9999999403953552,529.5188598632812,206.18028259277344,1.0,5.3479719161987305,285.56378173828125,0.0006960928440093994,1,046
67,28.554771423339844,295.2093505859375,1.0,80.32518768310547,311.80902099609375,0.9999942779541016,530.2279052734375,205.486083984375,1.0,5.8693013191223145,298.43060302734375,0.0007168352603912354,1,046
68,29.191125869750977,295.397216796875,1.0,80.97283935546875,312.0411682128906,0.9999998807907104,530.446533203125,206.08316040039062,1.0,5.608027935028076,298.59259033203125,0.0005986988544464111,1,046
69,28.365825653076172,293.8242492675781,1.0,80.89369201660156,311.8667907714844,1.0,530.3649291992188,206.863037109375,1.0,4.700955867767334,283.94366455078125,0.0004903078079223633,1,046
70,35.342315673828125,290.8429870605469,1.0,77.18181610107422,315.5159912109375,0.9998594522476196,529.4005126953125,205.61843872070312,1.0,525.0838012695312,205.5012664794922,0.00027376413345336914,1,046
71,40.077449798583984,292.3470153808594,0.004460453987121582,529.4200439453125,207.5927276611328,6.619095802307129e-5,529.669189453125,206.2614288330078,1.0,525.3944091796875,206.1197052001953,0.0002892017364501953,1,046
72,22.4351806640625,323.35919189453125,0.0010771751403808594,19.995662689208984,324.10797119140625,0.3648865818977356,530.1524658203125,206.00633239746094,1.0,525.7500610351562,206.4114532470703,0.00029775500297546387,1,046
73,20.571290969848633,311.74462890625,0.00043469667434692383,51.57267761230469,323.28143310546875,0.0007226467132568359,529.6770629882812,205.7791748046875,1.0,525.5521850585938,206.07432556152344,0.0003604590892791748,1,046
