bodyparts_coords,fishhead_x,fishhead_y,fishhead_likelihood,fishtail_x,fishtail_y,fishtail_likelihood,redlight_x,redlight_y,redlight_likelihood,fooddrop_x,fooddrop_y,fooddrop_likelihood,fishnum,recordingnum
0,119.38800048828125,201.50247192382812,0.9999933838844299,41.6552848815918,188.98110961914062,0.9788804054260254,645.5025634765625,480.6215515136719,0.012572497129440308,120.27906036376953,206.2244873046875,4.172325134277344e-5,1,041
1,123.6771240234375,220.7123260498047,0.998826265335083,65.80076599121094,175.82089233398438,0.9998447895050049,646.2637329101562,464.9638366699219,0.011298447847366333,123.88229370117188,223.3851318359375,0.005228489637374878,1,041
2,126.8575210571289,223.55531311035156,0.9999998807907104,63.77995681762695,170.14447021484375,1.0,645.6503295898438,480.7090148925781,0.012462317943572998,130.75198364257812,227.79811096191406,0.00024297833442687988,1,041
3,134.53472900390625,231.9593505859375,1.0,62.7708625793457,171.29017639160156,0.9997507333755493,646.26513671875,464.6623840332031,0.013062149286270142,137.1096954345703,236.07261657714844,0.002064347267150879,1,041
4,136.95518493652344,234.653076171875,0.9999998807907104,66.14180755615234,174.94534301757812,0.9999999403953552,645.5236206054688,481.0567321777344,0.011096298694610596,137.92276000976562,239.01971435546875,0.0012541115283966064,1,041
5,139.04786682128906,239.21957397460938,0.9999998807907104,67.14469146728516,172.89596557617188,1.0,645.7140502929688,480.8017272949219,0.012632429599761963,138.2593994140625,241.8232421875,0.0003840923309326172,1,041
6,140.77444458007812,238.91127014160156,1.0,71.80670166015625,172.61460876464844,1.0,646.4238891601562,464.38250732421875,0.011890888214111328,138.34588623046875,242.13209533691406,0.0002785325050354004,1,041
7,143.13079833984375,240.2227783203125,0.9999997615814209,77.18309783935547,176.22271728515625,1.0,530.7926635742188,207.50888061523438,1.0,527.45166015625,207.51841735839844,0.00035503506660461426,1,041
8,180.68099975585938,301.3399353027344,0.9130263328552246,182.71942138671875,302.49365234375,0.001773446798324585,530.6725463867188,206.17327880859375,1.0,527.93505859375,207.68438720703125,0.0002543032169342041,1,041
9,178.3058624267578,326.312255859375,1.0,178.6682891845703,235.54644775390625,1.0,529.7067260742188,206.83206176757812,1.0,525.6953735351562,203.46063232421875,0.0002345442771911621,1,041
10,177.94277954101562,342.4442138671875,1.0,164.88966369628906,264.6999816894531,1.0,530.1915893554688,205.44137573242188,1.0,528.4276733398438,207.35694885253906,0.0002160966396331787,1,041
11,179.11289978027344,349.2921447753906,1.0,156.39585876464844,266.6760559082031,1.0,530.7203979492188,205.4135284423828,1.0,156.1953582763672,268.1318054199219,0.0008256137371063232,1,041
12,181.78355407714844,350.8000793457031,1.0,155.27139282226562,265.92340087890625,1.0,529.8234252929688,206.4401092529297,1.0,154.70620727539062,267.3240661621094,0.0006608664989471436,1,041
13,182.79440307617188,350.4135437011719,1.0,154.73605346679688,265.9998779296875,1.0,530.028076171875,205.53445434570312,1.0,153.73565673828125,267.8316955566406,0.0010086894035339355,1,041
14,185.30311584472656,350.2623291015625,1.0,151.94435119628906,265.6729431152344,1.0,530.09130859375,206.27647399902344,1.0,150.80006408691406,267.4850158691406,0.00040915608406066895,1,041
15,185.88084411621094,350.5656433105469,1.0,152.4510040283203,266.8262023925781,1.0,529.9302368164062,207.02928161621094,1.0,151.00650024414062,268.1556701660156,0.00031897425651550293,1,041
16,185.34132385253906,350.17193603515625,1.0,146.9756317138672,265.07952880859375,1.0,530.501708984375,206.1742401123047,1.0,182.82962036132812,341.7206115722656,0.0003872811794281006,1,041
17,185.51466369628906,350.9403381347656,1.0,146.62576293945312,266.99041748046875,1.0,530.1696166992188,205.86798095703125,1.0,146.53892517089844,268.00494384765625,0.000431060791015625,1,041
18,185.7632293701172,350.5733337402344,1.0,148.66262817382812,267.07110595703125,1.0,530.421630859375,205.86256408691406,1.0,182.9783477783203,342.5783996582031,0.000455319881439209,1,041
19,185.44911193847656,349.207275390625,1.0,145.51052856445312,264.88409423828125,1.0,529.9058227539062,206.89627075195312,1.0,528.1906127929688,208.17591857910156,0.0003250241279602051,1,041
20,186.1796875,349.5591735839844,1.0,144.1644744873047,265.15509033203125,1.0,529.6463012695312,206.3077392578125,1.0,528.2512817382812,207.64527893066406,0.0004958510398864746,1,041
21,187.84564208984375,349.2811584472656,1.0,146.15115356445312,266.1492004394531,1.0,530.0831909179688,206.090576171875,1.0,527.637451171875,207.4359130859375,0.0001723170280456543,1,041
22,190.02984619140625,345.67938232421875,1.0,144.95904541015625,265.58154296875,1.0,529.7435302734375,205.80551147460938,1.0,188.49276733398438,351.46563720703125,0.0005757510662078857,1,041
23,189.7588653564453,344.56671142578125,1.0,140.69549560546875,265.126953125,1.0,530.3152465820312,206.6758270263672,1.0,528.5933227539062,208.427734375,0.00038632750511169434,1,041
24,190.5596923828125,344.1990966796875,1.0,143.36024475097656,267.40887451171875,1.0,530.589599609375,205.77603149414062,1.0,188.7593536376953,350.8463439941406,0.0003934502601623535,1,041
25,190.28359985351562,342.684814453125,1.0,142.31674194335938,264.2301330566406,1.0,530.2105712890625,205.9112548828125,1.0,141.0085906982422,259.2506408691406,0.00031641125679016113,1,041
26,191.5129852294922,342.4538269042969,1.0,138.02606201171875,259.0686950683594,1.0,530.9017944335938,206.49267578125,1.0,528.711181640625,207.71188354492188,0.00025391578674316406,1,041
27,190.8763885498047,342.6374816894531,1.0,140.12794494628906,260.22119140625,1.0,529.9954223632812,206.1918487548828,1.0,140.41258239746094,258.1050720214844,0.0002155900001525879,1,041
28,192.42913818359375,342.10882568359375,1.0,144.04476928710938,262.8652648925781,1.0,530.436279296875,206.4107666015625,1.0,526.545166015625,206.24029541015625,0.00031617283821105957,1,041
29,193.0800018310547,341.7711181640625,1.0,144.515380859375,261.17413330078125,1.0,529.8798828125,206.1383819580078,1.0,528.8046264648438,208.05718994140625,0.000239640474319458,1,041
30,194.5424346923828,341.53924560546875,1.0,143.55599975585938,261.6539001464844,1.0,530.261474609375,206.5846710205078,1.0,528.077880859375,207.9687957763672,0.0003522038459777832,1,041
31,195.3360137939453,341.0614318847656,1.0,140.33343505859375,258.26873779296875,1.0,529.8666381835938,206.62908935546875,1.0,528.3866577148438,207.85195922851562,0.000322490930557251,1,041
32,194.7113494873047,340.9546203613281,1.0,141.92860412597656,263.2813720703125,1.0,530.7984619140625,206.76126098632812,1.0,141.2253875732422,259.1209411621094,0.0003801286220550537,1,041
33,196.03750610351562,340.9324645996094,1.0,144.88851928710938,263.1115417480469,1.0,529.9498291015625,206.0389404296875,1.0,528.1385498046875,207.44015502929688,0.00031706690788269043,1,041
34,195.45932006835938,341.4060363769531,1.0,141.83587646484375,257.2478332519531,1.0,530.0629272460938,206.6328887939453,1.0,527.916015625,208.093994140625,0.00024509429931640625,1,041
35,195.23175048828125,341.21722412109375,1.0,144.24737548828125,262.0768737792969,1.0,529.4835205078125,206.45193481445312,1.0,526.7210083007812,205.99105834960938,0.00033670663833618164,1,041
36,195.59423828125,340.5664367675781,1.0,145.27781677246094,259.4938659667969,1.0,530.2207641601562,206.0262451171875,1.0,527.9920043945312,207.43272399902344,0.00016000866889953613,1,041
37,195.2803955078125,340.3559265136719,1.0,146.97250366210938,262.0823974609375,1.0,530.392822265625,206.1078338623047,1.0,528.5443725585938,207.47976684570312,0.0002651512622833252,1,041
38,196.01478576660156,340.1183776855469,1.0,147.69937133789062,261.8667907714844,1.0,530.125,206.19903564453125,1.0,528.4915161132812,207.73135375976562,0.00029966235160827637,1,041
39,195.66554260253906,340.3034362792969,1.0,145.468505859375,256.3934020996094,1.0,530.2071533203125,206.03924560546875,1.0,144.75997924804688,259.35919189453125,0.0003128945827484131,1,041
40,195.93763732910156,340.4732971191406,1.0,146.7891387939453,260.6245422363281,1.0,529.5308837890625,206.04812622070312,1.0,528.3136596679688,207.35610961914062,0.0003463923931121826,1,041
41,195.42221069335938,339.0561828613281,1.0,148.99917602539062,261.3724670410156,1.0,530.0767211914062,206.65664672851562,1.0,528.2705078125,207.60899353027344,0.00021380186080932617,1,041
42,196.1823272705078,340.6999816894531,1.0,141.96084594726562,258.1856994628906,1.0,530.0570678710938,205.8888702392578,1.0,525.7550659179688,202.22116088867188,0.00018194317817687988,1,041
43,195.4578094482422,340.1207580566406,1.0,142.9539031982422,258.92431640625,1.0,529.28857421875,206.29454040527344,1.0,527.4298706054688,205.8089599609375,0.00032389163970947266,1,041
44,197.08204650878906,339.187744140625,1.0,144.8636016845703,259.6378173828125,1.0,528.9000854492188,205.93539428710938,1.0,525.4561767578125,206.4458465576172,0.00047597289085388184,1,041
45,197.7666778564453,339.00286865234375,1.0,144.5986785888672,260.05584716796875,1.0,530.2379150390625,205.25482177734375,1.0,144.22044372558594,262.0646057128906,0.0002676546573638916,1,041
46,198.58511352539062,338.5169372558594,1.0,146.61582946777344,261.544921875,1.0,529.93359375,206.4580535888672,1.0,528.7371215820312,207.7880096435547,0.0002617835998535156,1,041
47,198.79336547851562,338.5900573730469,1.0,143.9729766845703,257.0291748046875,1.0,530.0409545898438,205.82949829101562,1.0,528.8712158203125,207.33184814453125,0.0002754032611846924,1,041
48,199.12037658691406,337.8011779785156,1.0,143.11790466308594,255.3384552001953,1.0,528.876220703125,205.8942413330078,1.0,527.9583129882812,207.2726287841797,0.00046893954277038574,1,041
49,199.43638610839844,338.2137451171875,1.0,147.67864990234375,257.5594482421875,1.0,530.5745239257812,206.2680206298828,1.0,528.5070190429688,207.85943603515625,0.00038877129554748535,1,041
50,199.93270874023438,337.9910583496094,1.0,151.36776733398438,259.4830322265625,1.0,530.0586547851562,206.11636352539062,1.0,528.4481811523438,207.60581970214844,0.0002670884132385254,1,041
51,200.06591796875,338.2072448730469,1.0,146.7515106201172,257.2099304199219,1.0,530.635986328125,206.02365112304688,1.0,528.697509765625,207.52113342285156,0.00025412440299987793,1,041
52,201.37216186523438,337.80615234375,1.0,151.13031005859375,261.32891845703125,1.0,530.0120849609375,206.10409545898438,1.0,528.1984252929688,207.63047790527344,0.00039884448051452637,1,041
53,201.91441345214844,337.21917724609375,1.0,151.35693359375,258.1845703125,1.0,530.5852661132812,206.15646362304688,1.0,528.2185668945312,207.34942626953125,0.00024077296257019043,1,041
54,203.2122039794922,338.9637451171875,1.0,149.13246154785156,258.2847900390625,1.0,530.5343627929688,206.76861572265625,1.0,147.8619842529297,257.1116638183594,0.00029528141021728516,1,041
55,203.53717041015625,338.5435485839844,1.0,152.70474243164062,260.6836853027344,1.0,529.5347900390625,205.9989013671875,1.0,528.4579467773438,207.32012939453125,0.00022408366203308105,1,041
56,203.64259338378906,338.7176513671875,1.0,150.52420043945312,258.97979736328125,1.0,529.608642578125,205.87864685058594,1.0,527.488525390625,207.18890380859375,0.00023561716079711914,1,041
57,203.5913543701172,338.58843994140625,1.0,153.53187561035156,262.252685546875,1.0,530.1991577148438,206.1039276123047,1.0,528.115478515625,207.3928985595703,0.00022685527801513672,1,041
58,203.11607360839844,338.27471923828125,1.0,151.7900390625,263.3605651855469,1.0,530.4483032226562,206.2369384765625,1.0,527.82568359375,207.76722717285156,0.00027295947074890137,1,041
59,203.36671447753906,337.9644775390625,1.0,152.8620147705078,263.7490234375,1.0,529.7559204101562,206.23887634277344,1.0,528.2855834960938,207.8466796875,0.000289231538772583,1,041
60,204.2003631591797,338.1581726074219,1.0,151.04722595214844,259.7254943847656,1.0,530.0377807617188,206.90365600585938,1.0,527.8125,208.10743713378906,0.00026032328605651855,1,041
61,203.86024475097656,337.9079895019531,1.0,147.135498046875,256.3395080566406,1.0,529.6973266601562,205.82179260253906,1.0,146.42721557617188,255.82723999023438,0.00044295191764831543,1,041
62,204.40530395507812,336.77496337890625,1.0,153.27035522460938,263.5159912109375,1.0,529.628662109375,206.11978149414062,1.0,527.9898071289062,207.6625518798828,0.00043466687202453613,1,041
63,204.66900634765625,336.42608642578125,1.0,149.1310272216797,260.98651123046875,1.0,529.3944702148438,205.68023681640625,1.0,464.0825500488281,203.87841796875,0.010680615901947021,1,041
64,205.0397186279297,336.8939514160156,1.0,150.74649047851562,264.0606994628906,1.0,530.1259155273438,206.3655242919922,1.0,526.148681640625,203.49423217773438,0.00022867321968078613,1,041
65,205.08583068847656,336.5141296386719,1.0,150.16534423828125,263.1278076171875,1.0,530.3424072265625,206.3081817626953,1.0,528.2384033203125,207.673095703125,0.0003552436828613281,1,041
66,206.4525604248047,335.8207092285156,1.0,148.1824493408203,262.4132995605469,1.0,530.1307983398438,205.7776336669922,1.0,528.68310546875,206.9229736328125,0.0003005564212799072,1,041
67,207.257568359375,336.0887145996094,1.0,152.56521606445312,268.76824951171875,1.0,529.6990356445312,207.07232666015625,1.0,528.0934448242188,207.80563354492188,0.0003282129764556885,1,041
68,209.036865234375,336.178466796875,1.0,152.62664794921875,267.9627380371094,1.0,529.9530639648438,206.49176025390625,1.0,528.4937133789062,207.50772094726562,0.0002884864807128906,1,041
69,210.54652404785156,335.6293640136719,1.0,149.2751922607422,267.6264343261719,1.0,529.4093627929688,205.92237854003906,1.0,528.441162109375,207.24862670898438,0.00028717517852783203,1,041
70,210.8610076904297,335.953125,1.0,153.688232421875,270.468994140625,1.0,529.6851806640625,206.3107452392578,1.0,527.47998046875,207.5710906982422,0.00020071864128112793,1,041
71,210.7277069091797,336.1014099121094,1.0,154.24050903320312,268.5852966308594,0.9999980926513672,530.3051147460938,206.1162872314453,1.0,528.854248046875,207.26254272460938,0.00027871131896972656,1,041
72,211.09622192382812,336.29705810546875,1.0,154.72401428222656,269.5077209472656,1.0,530.5421752929688,206.4658966064453,1.0,527.82470703125,208.00796508789062,0.0002302229404449463,1,041
73,211.12881469726562,336.1167907714844,1.0,154.93377685546875,270.53863525390625,1.0,530.0529174804688,205.70140075683594,1.0,527.9182739257812,207.30438232421875,0.0002518594264984131,1,041
74,211.8942413330078,336.58447265625,1.0,154.39208984375,268.4224548339844,1.0,530.2518310546875,206.39852905273438,1.0,528.6937866210938,207.72618103027344,0.00027945637702941895,1,041
75,212.453369140625,335.95843505859375,1.0,153.8011932373047,266.5649108886719,1.0,529.8426513671875,206.05148315429688,1.0,528.4844360351562,207.61561584472656,0.00032129883766174316,1,041
76,213.37998962402344,335.0151062011719,1.0,156.16090393066406,266.71295166015625,1.0,530.37744140625,206.79554748535156,1.0,212.34774780273438,327.22216796875,0.00038683414459228516,1,041
77,217.62680053710938,334.3775634765625,1.0,157.1637420654297,267.2613525390625,0.9999998807907104,530.140625,206.5615997314453,1.0,212.34213256835938,324.0519714355469,0.00042495131492614746,1,041
