"","enrichment","pvalue"
"67",0.0571428571428571,1
"68",0.0571428571428571,1
"69",0.0714285714285714,0.616342808885276
"70",0.0428571428571429,0.800178163167384
"71",0.0857142857142857,0.320519914604079
"72",0.0857142857142857,0.320519914604079
"73",0.0714285714285714,0.616342808885276
"74",0.1,0.200566152411849
"75",0.0428571428571429,0.800178163167384
"76",0.128571428571429,0.0378201418261685
"77",0.0857142857142857,0.320519914604079
"78",0.0857142857142857,0.320519914604079
"79",0.0571428571428571,1
"80",0.0571428571428571,1
"81",0.0857142857142857,0.320519914604079
"82",0.0857142857142857,0.320519914604079
"83",0.0857142857142857,0.320519914604079
"84",0.0571428571428571,1
"85",0.1,0.200566152411849
"86",0.0428571428571429,0.800178163167384
"87",0.0571428571428571,1
"88",0.0571428571428571,1
"89",0.0571428571428571,1
"90",0.0857142857142857,0.320519914604079
"91",0.0285714285714286,0.445334634326943
"92",0.1,0.200566152411849
"93",0.114285714285714,0.0739542914579832
"94",0.0714285714285714,0.616342808885276
"95",0.0714285714285714,0.616342808885276
"96",0.0428571428571429,0.800178163167384
"97",0.0142857142857143,0.129574581248091
"98",0.0571428571428571,1
"99",0.0571428571428571,1
"100",0.1,0.200566152411849
"101",0.114285714285714,0.0739542914579832
"102",0.0428571428571429,0.800178163167384
"103",0.1,0.200566152411849
"104",0.0714285714285714,0.616342808885276
"105",0.0428571428571429,0.800178163167384
"106",0.2,6.92880437830174e-05
"107",0.128571428571429,0.0378201418261685
"108",0.128571428571429,0.0378201418261685
"109",0.157142857142857,0.00320390678160964
"110",0.114285714285714,0.0739542914579832
"111",0.0714285714285714,0.616342808885276
"112",0.0428571428571429,0.800178163167384
"113",0.0571428571428571,1
"114",0.0714285714285714,0.616342808885276
"115",0.1,0.200566152411849
"116",0.0857142857142857,0.320519914604079
"117",0.0142857142857143,0.129574581248091
"118",0.1,0.200566152411849
"119",0.1,0.200566152411849
"120",0.0571428571428571,1
"121",0.1,0.200566152411849
"122",0.0428571428571429,0.800178163167384
"123",0.0714285714285714,0.616342808885276
"124",0.0857142857142857,0.320519914604079
"125",0.128571428571429,0.0378201418261685
"126",0.0857142857142857,0.320519914604079
"127",0.0857142857142857,0.320519914604079
"128",0.1,0.200566152411849
"129",0.0285714285714286,0.445334634326943
"130",0.114285714285714,0.0739542914579832
"131",0.0714285714285714,0.616342808885276
"132",0.0857142857142857,0.320519914604079
"133",0.1,0.200566152411849
"134",0.0857142857142857,0.320519914604079
"135",0.0571428571428571,1
"136",0.0571428571428571,1
"137",0.0857142857142857,0.320519914604079
"138",0.0857142857142857,0.320519914604079
"139",0.1,0.200566152411849
"140",0.128571428571429,0.0378201418261685
"141",0.114285714285714,0.0739542914579832
"142",0.114285714285714,0.0739542914579832
"143",0.0142857142857143,0.129574581248091
"144",0.0714285714285714,0.616342808885276
"145",0.0857142857142857,0.320519914604079
"146",0.128571428571429,0.0378201418261685
"147",0.0571428571428571,1
"148",0.0857142857142857,0.320519914604079
"149",0.1,0.200566152411849
"150",0.0857142857142857,0.320519914604079
"151",0.128571428571429,0.0378201418261685
"152",0.0571428571428571,1
"153",0.0428571428571429,0.800178163167384
"154",0.0714285714285714,0.616342808885276
"155",0.0714285714285714,0.616342808885276
"156",0.0857142857142857,0.320519914604079
"157",0.0857142857142857,0.320519914604079
"158",0.0714285714285714,0.616342808885276
"159",0.0714285714285714,0.616342808885276
"160",0.0571428571428571,1
"161",0.0714285714285714,0.616342808885276
"162",0.0714285714285714,0.616342808885276
"163",0.0857142857142857,0.320519914604079
"164",0.0285714285714286,0.445334634326943
"165",0.0285714285714286,0.445334634326943
"166",0.0571428571428571,1
"167",0.0285714285714286,0.445334634326943
"168",0.0571428571428571,1
"169",0.0428571428571429,0.800178163167384
"170",0.0428571428571429,0.800178163167384
"171",0.0571428571428571,1
"172",0.0714285714285714,0.616342808885276
"173",0.0571428571428571,1
"174",0.114285714285714,0.0739542914579832
"175",0.0571428571428571,1
"176",0.0714285714285714,0.616342808885276
"177",0.114285714285714,0.0739542914579832
"178",0.0714285714285714,0.616342808885276
"179",0.0428571428571429,0.800178163167384
"180",0.0571428571428571,1
"181",0.0428571428571429,0.800178163167384
"182",0.0714285714285714,0.616342808885276
"183",0.0571428571428571,1
"184",0.0571428571428571,1
"185",0.142857142857143,0.00953429333339248
"186",0.1,0.200566152411849
"187",0.0428571428571429,0.800178163167384
"188",0.1,0.200566152411849
"189",0.1,0.200566152411849
"190",0.0857142857142857,0.320519914604079
"191",0.0714285714285714,0.616342808885276
"192",0.1,0.200566152411849
"193",0.0285714285714286,0.445334634326943
"194",0.114285714285714,0.0739542914579832
"195",0.0142857142857143,0.129574581248091
"196",0.0285714285714286,0.445334634326943
"197",0.0714285714285714,0.616342808885276
"198",0.1,0.200566152411849
"199",0.0571428571428571,1
"200",0.0714285714285714,0.616342808885276
"201",0.1,0.200566152411849
"202",0.114285714285714,0.0739542914579832
"203",0.1,0.200566152411849
"204",0.1,0.200566152411849
"205",0.128571428571429,0.0378201418261685
"206",0.0857142857142857,0.320519914604079
"207",0.0428571428571429,0.800178163167384
"208",0.0857142857142857,0.320519914604079
"209",0.1,0.200566152411849
"210",0.1,0.200566152411849
"211",0.1,0.200566152411849
"212",0.1,0.200566152411849
"213",0.0857142857142857,0.320519914604079
"214",0.0428571428571429,0.800178163167384
"215",0.0571428571428571,1
"216",0.0857142857142857,0.320519914604079
"217",0.0285714285714286,0.445334634326943
"218",0.0428571428571429,0.800178163167384
"219",0.0285714285714286,0.445334634326943
"220",0.0285714285714286,0.445334634326943
"221",0.0428571428571429,0.800178163167384
"222",0.0285714285714286,0.445334634326943
"223",0.0285714285714286,0.445334634326943
"224",0.0285714285714286,0.445334634326943
"225",0.0571428571428571,1
"226",0.0571428571428571,1
"227",0.157142857142857,0.00320390678160964
"228",0.114285714285714,0.0739542914579832
"229",0.0428571428571429,0.800178163167384
"230",0.0857142857142857,0.320519914604079
"231",0.0142857142857143,0.129574581248091
"232",0.0714285714285714,0.616342808885276
"233",0.0857142857142857,0.320519914604079
"234",0.0714285714285714,0.616342808885276
"235",0.142857142857143,0.00953429333339248
"236",0.0571428571428571,1
"237",0.0857142857142857,0.320519914604079
"238",0.114285714285714,0.0739542914579832
"239",0.0428571428571429,0.800178163167384
"240",0.0142857142857143,0.129574581248091
"241",0.0285714285714286,0.445334634326943
"242",0.0571428571428571,1
"243",0.0857142857142857,0.320519914604079
"244",0.1,0.200566152411849
"245",0.0285714285714286,0.445334634326943
"246",0.0714285714285714,0.616342808885276
"247",0.0714285714285714,0.616342808885276
"248",0.1,0.200566152411849
"249",0.0857142857142857,0.320519914604079
"250",0.1,0.200566152411849
"251",0.1,0.200566152411849
"252",0.0714285714285714,0.616342808885276
"253",0.0857142857142857,0.320519914604079
"254",0.0714285714285714,0.616342808885276
"255",0.128571428571429,0.0378201418261685
"256",0.0285714285714286,0.445334634326943
"257",0.1,0.200566152411849
"258",0.0857142857142857,0.320519914604079
"259",0.0857142857142857,0.320519914604079
"260",0.0285714285714286,0.445334634326943
"261",0.0571428571428571,1
"262",0.0714285714285714,0.616342808885276
"263",0.142857142857143,0.00953429333339248
"264",0.0857142857142857,0.320519914604079
"265",0.1,0.200566152411849
"266",0.0142857142857143,0.129574581248091
"267",0.0428571428571429,0.800178163167384
"268",0.0714285714285714,0.616342808885276
"269",0.0285714285714286,0.445334634326943
"270",0.0571428571428571,1
"271",0.1,0.200566152411849
"272",0.0857142857142857,0.320519914604079
"273",0.0428571428571429,0.800178163167384
"274",0.142857142857143,0.00953429333339248
"275",0.0714285714285714,0.616342808885276
"276",0.128571428571429,0.0378201418261685
"277",0.0571428571428571,1
"278",0.0714285714285714,0.616342808885276
"279",0.0285714285714286,0.445334634326943
"280",0.0857142857142857,0.320519914604079
"281",0.0571428571428571,1
"282",0.0285714285714286,0.445334634326943
"283",0.0428571428571429,0.800178163167384
"284",0.0285714285714286,0.445334634326943
"285",0.1,0.200566152411849
"286",0.1,0.200566152411849
"287",0.0285714285714286,0.445334634326943
"288",0.0857142857142857,0.320519914604079
"289",0.0714285714285714,0.616342808885276
"290",0.0714285714285714,0.616342808885276
"291",0.171428571428571,0.000977237410368395
"292",0.1,0.200566152411849
"293",0.0714285714285714,0.616342808885276
"294",0.0428571428571429,0.800178163167384
"295",0.0571428571428571,1
"296",0.0571428571428571,1
"297",0.0714285714285714,0.616342808885276
"298",0.128571428571429,0.0378201418261685
"299",0.0428571428571429,0.800178163167384
"300",0.0714285714285714,0.616342808885276
"301",0.114285714285714,0.0739542914579832
"302",0.0714285714285714,0.616342808885276
"303",0.0571428571428571,1
"304",0.0428571428571429,0.800178163167384
"305",0.0857142857142857,0.320519914604079
"306",0.0857142857142857,0.320519914604079
"307",0.114285714285714,0.0739542914579832
"308",0.0571428571428571,1
"309",0.114285714285714,0.0739542914579832
"310",0.0857142857142857,0.320519914604079
"311",0.1,0.200566152411849
"312",0.128571428571429,0.0378201418261685
"313",0.0571428571428571,1
"314",0.0857142857142857,0.320519914604079
"315",0.0857142857142857,0.320519914604079
"316",0.0714285714285714,0.616342808885276
"317",0.0857142857142857,0.320519914604079
"318",0.0285714285714286,0.445334634326943
"319",0.114285714285714,0.0739542914579832
"320",0.114285714285714,0.0739542914579832
"321",0.0428571428571429,0.800178163167384
"322",0.0714285714285714,0.616342808885276
"323",0.0857142857142857,0.320519914604079
"324",0.0857142857142857,0.320519914604079
"325",0.0714285714285714,0.616342808885276
"326",0.0857142857142857,0.320519914604079
"327",0.0571428571428571,1
"328",0.0285714285714286,0.445334634326943
"329",0.0714285714285714,0.616342808885276
"330",0.128571428571429,0.0378201418261685
"331",0.0857142857142857,0.320519914604079
"332",0.0857142857142857,0.320519914604079
"333",0.0857142857142857,0.320519914604079
"334",0.0857142857142857,0.320519914604079
"335",0.0714285714285714,0.616342808885276
"336",0.0571428571428571,1
"337",0.0571428571428571,1
"338",0.0714285714285714,0.616342808885276
"339",0.0714285714285714,0.616342808885276
"340",0.114285714285714,0.0739542914579832
"341",0.0571428571428571,1
"342",0.0857142857142857,0.320519914604079
"343",0.0714285714285714,0.616342808885276
"344",0.0571428571428571,1
"345",0.0857142857142857,0.320519914604079
"346",0.0857142857142857,0.320519914604079
"347",0.1,0.200566152411849
"348",0.0428571428571429,0.800178163167384
"349",0.0857142857142857,0.320519914604079
"350",0.0714285714285714,0.616342808885276
"351",0.114285714285714,0.0739542914579832
"352",0.142857142857143,0.00953429333339248
"353",0.0285714285714286,0.445334634326943
"354",0.0285714285714286,0.445334634326943
"355",0.0571428571428571,1
"356",0,0.0217339311835018
"357",0.0428571428571429,0.800178163167384
"358",0.0714285714285714,0.616342808885276
"359",0.0857142857142857,0.320519914604079
"360",0.0714285714285714,0.616342808885276
"361",0.142857142857143,0.00953429333339248
"362",0.0857142857142857,0.320519914604079
"363",0.128571428571429,0.0378201418261685
"364",0.0714285714285714,0.616342808885276
"365",0.1,0.200566152411849
"366",0.1,0.200566152411849
"367",0.0428571428571429,0.800178163167384
"368",0.0857142857142857,0.320519914604079
"369",0.0571428571428571,1
"370",0.0857142857142857,0.320519914604079
"371",0.0428571428571429,0.800178163167384
"372",0.0571428571428571,1
"373",0.0571428571428571,1
"374",0.142857142857143,0.00953429333339248
"375",0.1,0.200566152411849
"376",0.114285714285714,0.0739542914579832
"377",0.114285714285714,0.0739542914579832
"378",0.114285714285714,0.0739542914579832
"379",0.1,0.200566152411849
"380",0.0571428571428571,1
"381",0.0571428571428571,1
"382",0.0571428571428571,1
"383",0.0571428571428571,1
"384",0.0714285714285714,0.616342808885276
"385",0.1,0.200566152411849
"386",0.1,0.200566152411849
"387",0.0714285714285714,0.616342808885276
"388",0.1,0.200566152411849
"389",0.0714285714285714,0.616342808885276
"390",0.1,0.200566152411849
"391",0.0571428571428571,1
"392",0.128571428571429,0.0378201418261685
"393",0.114285714285714,0.0739542914579832
"394",0.0857142857142857,0.320519914604079
"395",0.0571428571428571,1
"396",0.114285714285714,0.0739542914579832
"397",0.0714285714285714,0.616342808885276
"398",0.114285714285714,0.0739542914579832
"399",0.1,0.200566152411849
"400",0.128571428571429,0.0378201418261685
"401",0.0571428571428571,1
"402",0.1,0.200566152411849
"403",0.114285714285714,0.0739542914579832
"404",0.0428571428571429,0.800178163167384
"405",0.0428571428571429,0.800178163167384
"406",0.0714285714285714,0.616342808885276
"407",0.0714285714285714,0.616342808885276
"408",0.142857142857143,0.00953429333339248
"409",0.0714285714285714,0.616342808885276
"410",0.0857142857142857,0.320519914604079
"411",0.0571428571428571,1
"412",0.0285714285714286,0.445334634326943
"413",0.0428571428571429,0.800178163167384
"414",0.0285714285714286,0.445334634326943
"415",0.0857142857142857,0.320519914604079
"416",0.0714285714285714,0.616342808885276
"417",0.0571428571428571,1
"418",0.0571428571428571,1
"419",0.128571428571429,0.0378201418261685
"420",0.0714285714285714,0.616342808885276
"421",0.0714285714285714,0.616342808885276
"422",0.0857142857142857,0.320519914604079
"423",0.0857142857142857,0.320519914604079
"424",0.0714285714285714,0.616342808885276
"425",0.0571428571428571,1
"426",0.114285714285714,0.0739542914579832
"427",0.0428571428571429,0.800178163167384
"428",0.114285714285714,0.0739542914579832
"429",0.0857142857142857,0.320519914604079
"430",0.0714285714285714,0.616342808885276
"431",0.0571428571428571,1
"432",0.0714285714285714,0.616342808885276
"433",0.0571428571428571,1
"434",0.0428571428571429,0.800178163167384
"435",0.0857142857142857,0.320519914604079
"436",0.0571428571428571,1
"437",0.0428571428571429,0.800178163167384
"438",0.0857142857142857,0.320519914604079
"439",0.0428571428571429,0.800178163167384
"440",0,0.0217339311835018
"441",0.114285714285714,0.0739542914579832
"442",0.0714285714285714,0.616342808885276
"443",0.0857142857142857,0.320519914604079
"444",0.0571428571428571,1
"445",0.128571428571429,0.0378201418261685
"446",0.0714285714285714,0.616342808885276
"447",0.0714285714285714,0.616342808885276
"448",0.114285714285714,0.0739542914579832
"449",0.0714285714285714,0.616342808885276
"450",0.0571428571428571,1
"451",0.1,0.200566152411849
"452",0.0428571428571429,0.800178163167384
"453",0.0571428571428571,1
"454",0.0857142857142857,0.320519914604079
"455",0.1,0.200566152411849
"456",0.128571428571429,0.0378201418261685
"457",0.0714285714285714,0.616342808885276
"458",0.0857142857142857,0.320519914604079
"459",0.0714285714285714,0.616342808885276
"460",0.0857142857142857,0.320519914604079
"461",0.0571428571428571,1
"462",0.0857142857142857,0.320519914604079
"463",0.0857142857142857,0.320519914604079
"464",0.0571428571428571,1
"465",0.0857142857142857,0.320519914604079
"466",0.128571428571429,0.0378201418261685
"467",0.114285714285714,0.0739542914579832
"468",0.114285714285714,0.0739542914579832
"469",0.0285714285714286,0.445334634326943
"470",0.1,0.200566152411849
"471",0.114285714285714,0.0739542914579832
"472",0.0714285714285714,0.616342808885276
"473",0.1,0.200566152411849
"474",0.0571428571428571,1
"475",0.1,0.200566152411849
"476",0.0714285714285714,0.616342808885276
"477",0.0428571428571429,0.800178163167384
"478",0.0571428571428571,1
"479",0.1,0.200566152411849
"480",0.0857142857142857,0.320519914604079
"481",0.0428571428571429,0.800178163167384
"482",0.0571428571428571,1
"483",0.0571428571428571,1
"484",0.0714285714285714,0.616342808885276
"485",0.0714285714285714,0.616342808885276
"486",0.0428571428571429,0.800178163167384
"487",0.0428571428571429,0.800178163167384
"488",0.0714285714285714,0.616342808885276
"489",0.0714285714285714,0.616342808885276
"490",0.0857142857142857,0.320519914604079
"491",0.0571428571428571,1
"492",0.0714285714285714,0.616342808885276
"493",0.0857142857142857,0.320519914604079
"494",0.1,0.200566152411849
"495",0.0857142857142857,0.320519914604079
"496",0.0571428571428571,1
"497",0.0857142857142857,0.320519914604079
"498",0.1,0.200566152411849
"499",0.0714285714285714,0.616342808885276
"500",0.1,0.200566152411849
"501",0.0571428571428571,1
"502",0.0428571428571429,0.800178163167384
"503",0.114285714285714,0.0739542914579832
"504",0.0428571428571429,0.800178163167384
"505",0.0857142857142857,0.320519914604079
"506",0.0428571428571429,0.800178163167384
"507",0.0571428571428571,1
"508",0.0428571428571429,0.800178163167384
"509",0.0857142857142857,0.320519914604079
"510",0.0857142857142857,0.320519914604079
"511",0.0714285714285714,0.616342808885276
"512",0.0571428571428571,1
"513",0.0714285714285714,0.616342808885276
"514",0.0714285714285714,0.616342808885276
"515",0.0714285714285714,0.616342808885276
"516",0.0428571428571429,0.800178163167384
"517",0.1,0.200566152411849
"518",0.0571428571428571,1
"519",0.0571428571428571,1
"520",0.0857142857142857,0.320519914604079
"521",0.0714285714285714,0.616342808885276
"522",0.0428571428571429,0.800178163167384
"523",0.0428571428571429,0.800178163167384
"524",0.0571428571428571,1
"525",0.0428571428571429,0.800178163167384
"526",0.0571428571428571,1
"527",0.0857142857142857,0.320519914604079
"528",0.1,0.200566152411849
"529",0.0571428571428571,1
"530",0.0714285714285714,0.616342808885276
"531",0.0857142857142857,0.320519914604079
"532",0.0142857142857143,0.129574581248091
"533",0.0714285714285714,0.616342808885276
"534",0.1,0.200566152411849
"535",0.0571428571428571,1
"536",0.142857142857143,0.00953429333339248
"537",0.1,0.200566152411849
"538",0.0428571428571429,0.800178163167384
"539",0.114285714285714,0.0739542914579832
"540",0.0857142857142857,0.320519914604079
"541",0.0714285714285714,0.616342808885276
"542",0.0285714285714286,0.445334634326943
"543",0.0571428571428571,1
"544",0.1,0.200566152411849
"545",0.171428571428571,0.000977237410368395
"546",0.0857142857142857,0.320519914604079
"547",0.0285714285714286,0.445334634326943
"548",0.0285714285714286,0.445334634326943
"549",0.0714285714285714,0.616342808885276
"550",0.1,0.200566152411849
"551",0.0285714285714286,0.445334634326943
"552",0.114285714285714,0.0739542914579832
"553",0.0142857142857143,0.129574581248091
"554",0.0285714285714286,0.445334634326943
"555",0.0857142857142857,0.320519914604079
"556",0.0571428571428571,1
"557",0.0714285714285714,0.616342808885276
"558",0.0571428571428571,1
"559",0.0714285714285714,0.616342808885276
"560",0.0857142857142857,0.320519914604079
"561",0.114285714285714,0.0739542914579832
"562",0.1,0.200566152411849
"563",0.0571428571428571,1
"564",0.0571428571428571,1
"565",0.0857142857142857,0.320519914604079
"566",0.0285714285714286,0.445334634326943
"567",0.1,0.200566152411849
"568",0.0428571428571429,0.800178163167384
"569",0.0857142857142857,0.320519914604079
"570",0.0714285714285714,0.616342808885276
"571",0.0714285714285714,0.616342808885276
"572",0.0428571428571429,0.800178163167384
"573",0.0571428571428571,1
"574",0.0428571428571429,0.800178163167384
"575",0.0571428571428571,1
"576",0.0714285714285714,0.616342808885276
"577",0.114285714285714,0.0739542914579832
"578",0.0857142857142857,0.320519914604079
"579",0.0571428571428571,1
"580",0.114285714285714,0.0739542914579832
"581",0.114285714285714,0.0739542914579832
"582",0.114285714285714,0.0739542914579832
"583",0.0857142857142857,0.320519914604079
"584",0.1,0.200566152411849
"585",0.0571428571428571,1
"586",0.0714285714285714,0.616342808885276
"587",0.1,0.200566152411849
"588",0.0285714285714286,0.445334634326943
"589",0.0714285714285714,0.616342808885276
"590",0.114285714285714,0.0739542914579832
"591",0.0857142857142857,0.320519914604079
"592",0.1,0.200566152411849
"593",0.0571428571428571,1
"594",0.0714285714285714,0.616342808885276
"595",0.171428571428571,0.000977237410368395
"596",0.142857142857143,0.00953429333339248
"597",0.0857142857142857,0.320519914604079
"598",0.0857142857142857,0.320519914604079
"599",0.0571428571428571,1
"600",0.0714285714285714,0.616342808885276
"601",0.0857142857142857,0.320519914604079
"602",0.142857142857143,0.00953429333339248
"603",0.1,0.200566152411849
"604",0.1,0.200566152411849
"605",0.128571428571429,0.0378201418261685
"606",0.0857142857142857,0.320519914604079
"607",0.142857142857143,0.00953429333339248
"608",0.0714285714285714,0.616342808885276
"609",0.1,0.200566152411849
"610",0.1,0.200566152411849
"611",0.0285714285714286,0.445334634326943
"612",0.114285714285714,0.0739542914579832
"613",0.0571428571428571,1
"614",0.0571428571428571,1
"615",0.0428571428571429,0.800178163167384
"616",0.0714285714285714,0.616342808885276
"617",0.0857142857142857,0.320519914604079
"618",0.0571428571428571,1
"619",0.0714285714285714,0.616342808885276
"620",0.0714285714285714,0.616342808885276
"621",0.0571428571428571,1
"622",0.0285714285714286,0.445334634326943
"623",0.0857142857142857,0.320519914604079
"624",0.0714285714285714,0.616342808885276
"625",0.0571428571428571,1
"626",0.0285714285714286,0.445334634326943
"627",0.0571428571428571,1
"628",0.0714285714285714,0.616342808885276
"629",0.0714285714285714,0.616342808885276
"630",0.0428571428571429,0.800178163167384
"631",0.0857142857142857,0.320519914604079
"632",0.128571428571429,0.0378201418261685
"633",0.0428571428571429,0.800178163167384
"634",0.0714285714285714,0.616342808885276
"635",0.0428571428571429,0.800178163167384
"636",0.0857142857142857,0.320519914604079
"637",0.0857142857142857,0.320519914604079
"638",0.0428571428571429,0.800178163167384
"639",0.0428571428571429,0.800178163167384
"640",0.128571428571429,0.0378201418261685
"641",0.1,0.200566152411849
"642",0.0857142857142857,0.320519914604079
"643",0.0428571428571429,0.800178163167384
"644",0.114285714285714,0.0739542914579832
"645",0.0857142857142857,0.320519914604079
"646",0.0714285714285714,0.616342808885276
"647",0.0142857142857143,0.129574581248091
"648",0.0428571428571429,0.800178163167384
"649",0.0714285714285714,0.616342808885276
"650",0.0714285714285714,0.616342808885276
"651",0.142857142857143,0.00953429333339248
"652",0.0857142857142857,0.320519914604079
"653",0.0571428571428571,1
"654",0.0714285714285714,0.616342808885276
"655",0.0428571428571429,0.800178163167384
"656",0.0285714285714286,0.445334634326943
"657",0.1,0.200566152411849
"658",0.0571428571428571,1
"659",0.0571428571428571,1
"660",0.0714285714285714,0.616342808885276
"661",0.0428571428571429,0.800178163167384
"662",0.0571428571428571,1
"663",0.0857142857142857,0.320519914604079
"664",0.128571428571429,0.0378201418261685
"665",0.0857142857142857,0.320519914604079
"666",0.0857142857142857,0.320519914604079
"667",0.0428571428571429,0.800178163167384
"668",0.1,0.200566152411849
"669",0.0571428571428571,1
"670",0.0857142857142857,0.320519914604079
"671",0.0857142857142857,0.320519914604079
"672",0.0714285714285714,0.616342808885276
"673",0.0857142857142857,0.320519914604079
"674",0.0714285714285714,0.616342808885276
"675",0.1,0.200566152411849
"676",0.1,0.200566152411849
"677",0.142857142857143,0.00953429333339248
"678",0.0714285714285714,0.616342808885276
"679",0.142857142857143,0.00953429333339248
"680",0.0857142857142857,0.320519914604079
"681",0.0285714285714286,0.445334634326943
"682",0.1,0.200566152411849
"683",0.0857142857142857,0.320519914604079
"684",0.0428571428571429,0.800178163167384
"685",0.114285714285714,0.0739542914579832
"686",0.0571428571428571,1
"687",0.0857142857142857,0.320519914604079
"688",0.0714285714285714,0.616342808885276
"689",0.0857142857142857,0.320519914604079
"690",0.2,6.92880437830174e-05
"691",0.114285714285714,0.0739542914579832
"692",0.0714285714285714,0.616342808885276
"693",0.0857142857142857,0.320519914604079
"694",0.0428571428571429,0.800178163167384
"695",0.0571428571428571,1
"696",0.114285714285714,0.0739542914579832
"697",0.0571428571428571,1
"698",0.0714285714285714,0.616342808885276
"699",0.0857142857142857,0.320519914604079
"700",0.142857142857143,0.00953429333339248
"701",0.157142857142857,0.00320390678160964
"702",0.0857142857142857,0.320519914604079
"703",0.1,0.200566152411849
"704",0.0714285714285714,0.616342808885276
"705",0.128571428571429,0.0378201418261685
"706",0.0857142857142857,0.320519914604079
"707",0.0571428571428571,1
"708",0.0857142857142857,0.320519914604079
"709",0.0571428571428571,1
"710",0.0857142857142857,0.320519914604079
"711",0.0714285714285714,0.616342808885276
"712",0.0857142857142857,0.320519914604079
"713",0.0714285714285714,0.616342808885276
"714",0.0857142857142857,0.320519914604079
"715",0.0571428571428571,1
"716",0.0571428571428571,1
"717",0.0857142857142857,0.320519914604079
"718",0.0571428571428571,1
"719",0.1,0.200566152411849
"720",0.0714285714285714,0.616342808885276
"721",0.0714285714285714,0.616342808885276
"722",0.0428571428571429,0.800178163167384
"723",0.0571428571428571,1
"724",0.1,0.200566152411849
"725",0.0285714285714286,0.445334634326943
"726",0.0571428571428571,1
"727",0.0857142857142857,0.320519914604079
"728",0.0285714285714286,0.445334634326943
"729",0.0714285714285714,0.616342808885276
"730",0.0857142857142857,0.320519914604079
"731",0.0714285714285714,0.616342808885276
"732",0.0285714285714286,0.445334634326943
"733",0.0714285714285714,0.616342808885276
"734",0.0857142857142857,0.320519914604079
"735",0.0857142857142857,0.320519914604079
"736",0.1,0.200566152411849
"737",0.0714285714285714,0.616342808885276
"738",0.0142857142857143,0.129574581248091
"739",0.1,0.200566152411849
"740",0.0142857142857143,0.129574581248091
"741",0.1,0.200566152411849
"742",0.0428571428571429,0.800178163167384
"743",0.0857142857142857,0.320519914604079
"744",0.1,0.200566152411849
"745",0.1,0.200566152411849
"746",0.0857142857142857,0.320519914604079
"747",0.0714285714285714,0.616342808885276
"748",0.114285714285714,0.0739542914579832
"749",0.142857142857143,0.00953429333339248
"750",0.0428571428571429,0.800178163167384
"751",0.0857142857142857,0.320519914604079
"752",0.0714285714285714,0.616342808885276
"753",0.0428571428571429,0.800178163167384
"754",0.0857142857142857,0.320519914604079
"755",0.0857142857142857,0.320519914604079
"756",0.0428571428571429,0.800178163167384
"757",0.0428571428571429,0.800178163167384
"758",0.0857142857142857,0.320519914604079
"759",0.0857142857142857,0.320519914604079
"760",0.0428571428571429,0.800178163167384
